7	68	107	158	183	194	200
6	8	68	107	158	183	194
8	21	68	107	158	183	194
8	25	68	107	158	183	194
8	56	68	107	158	183	194
8	68	71	107	158	183	194
8	68	72	107	158	183	194
8	68	77	107	158	183	194
8	68	97	107	158	183	194
8	68	103	107	158	183	194
8	68	104	107	158	183	194
8	68	107	108	158	183	194
8	68	107	112	158	183	194
8	68	107	115	158	183	194
8	68	107	125	158	183	194
8	68	107	137	158	183	194
8	68	107	143	158	183	194
8	68	107	158	167	183	194
8	68	107	158	175	183	194
8	68	107	158	179	183	194
8	68	107	158	180	183	194
8	68	107	158	181	183	194
8	68	107	158	183	194	200
6	30	68	107	158	182	183
21	30	68	107	158	182	183
25	30	68	107	158	182	183
30	56	68	107	158	182	183
30	68	71	107	158	182	183
30	68	72	107	158	182	183
30	68	77	107	158	182	183
30	68	97	107	158	182	183
30	68	103	107	158	182	183
30	68	104	107	158	182	183
30	68	107	108	158	182	183
30	68	107	112	158	182	183
30	68	107	115	158	182	183
30	68	107	125	158	182	183
30	68	107	137	158	182	183
30	68	107	143	158	182	183
30	68	107	158	167	182	183
30	68	107	158	175	182	183
30	68	107	158	179	182	183
30	68	107	158	180	182	183
30	68	107	158	181	182	183
30	68	107	158	182	183	200
6	30	68	107	158	183	194
21	30	68	107	158	183	194
25	30	68	107	158	183	194
30	56	68	107	158	183	194
30	68	71	107	158	183	194
30	68	72	107	158	183	194
30	68	77	107	158	183	194
30	68	97	107	158	183	194
30	68	103	107	158	183	194
30	68	104	107	158	183	194
30	68	107	108	158	183	194
30	68	107	112	158	183	194
30	68	107	115	158	183	194
30	68	107	125	158	183	194
30	68	107	137	158	183	194
30	68	107	143	158	183	194
30	68	107	158	167	183	194
30	68	107	158	175	183	194
30	68	107	158	179	183	194
30	68	107	158	180	183	194
30	68	107	158	181	183	194
30	68	107	158	183	194	200
6	68	107	109	158	182	183
21	68	107	109	158	182	183
25	68	107	109	158	182	183
56	68	107	109	158	182	183
68	71	107	109	158	182	183
68	72	107	109	158	182	183
68	77	107	109	158	182	183
68	97	107	109	158	182	183
68	103	107	109	158	182	183
68	104	107	109	158	182	183
68	107	108	109	158	182	183
68	107	109	112	158	182	183
68	107	109	115	158	182	183
68	107	109	125	158	182	183
68	107	109	137	158	182	183
68	107	109	143	158	182	183
68	107	109	158	167	182	183
68	107	109	158	175	182	183
68	107	109	158	179	182	183
68	107	109	158	180	182	183
68	107	109	158	181	182	183
68	107	109	158	182	183	200
6	68	107	117	158	182	183
21	68	107	117	158	182	183
25	68	107	117	158	182	183
56	68	107	117	158	182	183
68	71	107	117	158	182	183
68	72	107	117	158	182	183
68	77	107	117	158	182	183
68	97	107	117	158	182	183
68	103	107	117	158	182	183
68	104	107	117	158	182	183
68	107	108	117	158	182	183
68	107	112	117	158	182	183
68	107	115	117	158	182	183
68	107	117	125	158	182	183
68	107	117	137	158	182	183
68	107	117	143	158	182	183
68	107	117	158	167	182	183
68	107	117	158	175	182	183
68	107	117	158	179	182	183
68	107	117	158	180	182	183
68	107	117	158	181	182	183
68	107	117	158	182	183	200
6	68	107	118	158	182	183
21	68	107	118	158	182	183
25	68	107	118	158	182	183
56	68	107	118	158	182	183
68	71	107	118	158	182	183
68	72	107	118	158	182	183
68	77	107	118	158	182	183
68	97	107	118	158	182	183
68	103	107	118	158	182	183
68	104	107	118	158	182	183
68	107	108	118	158	182	183
68	107	112	118	158	182	183
68	107	115	118	158	182	183
68	107	118	125	158	182	183
68	107	118	137	158	182	183
68	107	118	143	158	182	183
68	107	118	158	167	182	183
68	107	118	158	175	182	183
68	107	118	158	179	182	183
68	107	118	158	180	182	183
68	107	118	158	181	182	183
68	107	118	158	182	183	200
5	30	68	158	180	183	194
10	68	112	158	170	182	183
4	68	109	112	158	182	183
7	27	68	158	180	183	194
7	27	68	158	180	182	183
7	68	102	112	158	183	194
7	21	29	68	158	183	194
7	68	89	112	158	182	183
5	68	112	158	170	183	194
5	68	118	158	180	182	183
10	21	30	68	158	183	194
5	68	117	158	180	182	183
10	68	158	170	180	182	183
7	68	102	158	180	183	194
5	21	68	158	170	183	194
7	68	112	158	182	183	201
5	68	112	117	158	183	194
5	68	117	158	180	183	194
5	68	118	158	180	183	194
21	68	109	146	158	182	183
7	21	29	68	158	182	183
8	22	68	158	180	182	183
8	68	89	158	180	183	194
7	27	68	112	158	183	194
21	24	68	107	158	183	194
4	8	68	158	180	183	194
8	68	146	158	180	183	194
7	21	68	146	158	183	194
8	68	112	146	158	183	194
7	27	68	112	158	182	183
10	21	68	158	170	183	194
10	21	68	118	158	182	183
68	109	146	158	180	183	194
7	21	68	158	183	194	201
8	26	68	112	158	182	183
7	68	146	158	180	183	194
8	29	68	158	180	182	183
8	22	68	112	158	182	183
8	26	68	158	180	182	183
8	21	27	68	158	183	194
10	30	68	112	158	182	183
24	68	107	112	158	182	183
10	30	68	112	158	183	194
8	10	21	68	158	182	183
9	68	158	170	180	182	183
5	68	112	158	170	182	183
5	8	68	158	180	183	194
5	8	68	112	158	183	194
7	21	68	146	158	182	183
9	68	112	158	170	182	183
68	109	112	146	158	182	183
5	8	68	112	158	182	183
8	21	29	68	158	183	194
8	27	68	158	180	183	194
4	8	68	112	158	182	183
8	29	68	112	158	183	194
8	9	21	68	158	182	183
8	29	68	158	180	183	194
4	30	68	158	180	183	194
4	21	68	158	170	183	194
8	9	21	68	158	183	194
68	109	146	158	180	182	183
5	21	30	68	158	182	183
8	27	68	112	158	183	194
8	21	22	68	158	182	183
8	10	21	68	158	183	194
7	68	112	158	183	194	205
5	30	68	112	158	183	194
9	68	112	118	158	183	194
8	10	68	112	158	182	183
5	21	30	68	158	183	194
4	68	158	170	180	182	183
4	7	21	68	158	182	183
4	21	68	158	170	182	183
4	7	68	112	158	183	194
4	21	30	68	158	183	194
4	68	118	158	180	183	194
4	68	112	118	158	183	194
5	8	21	68	158	182	183
4	8	21	68	158	182	183
7	9	21	68	158	183	194
4	8	68	158	180	182	183
8	9	68	112	158	182	183
8	22	68	112	158	183	194
7	26	68	158	180	182	183
7	21	22	68	158	183	194
7	10	68	158	180	183	194
4	68	112	117	158	183	194
4	68	117	158	180	183	194
4	7	68	112	158	182	183
4	21	68	117	158	182	183
4	68	117	158	180	182	183
7	68	112	146	158	182	183
7	68	146	158	180	182	183
4	68	112	117	158	182	183
8	21	22	68	158	183	194
5	21	68	118	158	183	194
8	27	68	112	158	182	183
8	27	68	158	180	182	183
8	9	68	112	158	183	194
5	68	158	170	180	182	183
8	10	68	158	180	182	183
8	10	68	158	180	183	194
8	22	68	158	180	183	194
8	10	68	112	158	183	194
7	21	68	158	183	194	205
4	30	68	112	158	183	194
7	10	21	68	158	183	194
7	10	21	68	158	182	183
4	8	68	112	158	183	194
7	9	68	112	158	182	183
7	9	68	158	180	182	183
10	68	109	158	180	183	194
7	9	68	112	158	183	194
9	21	68	118	158	183	194
8	26	68	158	180	183	194
7	21	68	158	182	183	201
7	9	68	158	180	183	194
7	68	158	180	183	194	205
8	29	68	112	158	182	183
7	68	158	180	182	183	205
7	68	112	146	158	183	194
21	22	68	109	158	182	183
22	68	109	112	158	182	183
7	68	112	158	183	194	201
10	68	118	158	180	182	183
22	68	109	112	158	183	194
21	22	68	117	158	182	183
22	68	117	158	180	183	194
9	68	118	158	180	183	194
22	68	112	118	158	183	194
21	22	68	118	158	183	194
7	68	158	180	183	194	201
5	21	68	118	158	182	183
4	21	68	109	158	183	194
4	7	68	158	180	182	183
7	68	158	180	182	183	201
24	68	107	112	158	183	194
8	21	68	146	158	182	183
4	68	109	158	180	183	194
9	68	112	158	170	183	194
9	21	68	158	170	182	183
4	68	112	158	170	182	183
22	68	109	158	180	183	194
5	21	68	158	170	182	183
5	7	68	112	158	183	194
10	21	68	158	170	182	183
10	68	158	170	180	183	194
7	68	112	158	182	183	205
5	7	68	158	180	183	194
4	21	68	117	158	183	194
10	21	30	68	158	182	183
7	21	68	158	182	183	205
5	8	68	158	180	182	183
5	68	158	170	180	183	194
10	68	112	158	170	183	194
21	22	68	118	158	182	183
7	29	68	112	158	182	183
7	29	68	158	180	183	194
10	68	112	118	158	183	194
22	68	109	158	180	182	183
22	68	118	158	180	183	194
21	22	68	158	170	183	194
7	29	68	158	180	182	183
7	68	102	158	180	182	183
7	68	102	112	158	182	183
10	68	118	158	180	183	194
22	68	118	158	180	182	183
10	21	68	118	158	183	194
7	21	27	68	158	182	183
10	68	117	158	180	182	183
7	21	68	102	158	183	194
10	68	112	117	158	182	183
7	68	89	158	180	182	183
68	112	117	146	158	183	194
8	21	26	68	158	182	183
8	26	68	112	158	183	194
7	21	68	89	158	183	194
68	109	112	158	182	183	205
21	68	117	146	158	183	194
21	22	30	68	158	183	194
22	30	68	112	158	183	194
22	30	68	158	180	183	194
5	68	112	118	158	182	183
22	68	112	117	158	183	194
8	21	29	68	158	182	183
5	7	68	112	158	182	183
5	8	21	68	158	183	194
5	7	68	158	180	182	183
5	7	21	68	158	182	183
4	21	68	109	158	182	183
24	68	107	158	180	183	194
68	109	158	180	182	183	205
8	21	26	68	158	183	194
7	21	27	68	158	183	194
4	68	109	112	158	183	194
7	10	68	158	180	182	183
21	22	30	68	158	182	183
7	10	68	112	158	182	183
24	68	107	158	180	182	183
8	68	146	158	180	182	183
10	68	109	158	180	182	183
9	21	68	158	170	183	194
8	21	68	102	158	182	183
8	21	68	146	158	183	194
22	68	158	170	180	182	183
22	68	112	158	170	182	183
22	68	112	118	158	182	183
8	68	102	112	158	183	194
8	21	68	89	158	183	194
8	68	89	112	158	182	183
4	68	109	158	180	182	183
8	68	102	158	180	182	183
5	30	68	158	180	182	183
8	21	68	102	158	183	194
8	21	27	68	158	182	183
8	68	89	158	180	182	183
5	68	112	118	158	183	194
8	68	112	146	158	182	183
5	21	68	117	158	182	183
8	21	68	89	158	182	183
4	8	21	68	158	183	194
8	68	89	112	158	183	194
8	68	102	112	158	182	183
7	29	68	112	158	183	194
7	22	68	112	158	182	183
7	26	68	158	180	183	194
8	21	68	158	183	194	201
7	21	26	68	158	183	194
9	68	158	170	180	183	194
10	30	68	158	180	183	194
7	9	21	68	158	182	183
5	68	112	117	158	182	183
10	21	68	117	158	183	194
9	68	112	118	158	182	183
9	68	118	158	180	182	183
8	9	68	158	180	182	183
8	21	68	158	183	194	205
8	68	158	180	182	183	201
21	22	68	117	158	183	194
8	68	112	158	183	194	205
8	68	158	180	183	194	205
21	22	68	109	158	183	194
9	21	68	117	158	183	194
22	30	68	112	158	182	183
9	68	109	112	158	182	183
22	30	68	158	180	182	183
9	68	109	158	180	182	183
8	68	112	158	182	183	201
9	30	68	112	158	183	194
9	30	68	158	180	183	194
9	68	112	117	158	182	183
9	21	30	68	158	182	183
8	68	158	180	183	194	201
8	68	112	158	183	194	201
8	21	68	158	182	183	201
9	21	68	109	158	183	194
9	68	109	112	158	183	194
4	21	30	68	158	182	183
4	68	158	170	180	183	194
9	30	68	112	158	182	183
4	30	68	112	158	182	183
9	21	68	109	158	182	183
4	21	68	118	158	182	183
9	21	68	117	158	182	183
5	68	109	112	158	182	183
5	68	109	158	180	182	183
9	68	109	158	180	183	194
5	7	21	68	158	183	194
9	68	112	117	158	183	194
9	68	117	158	180	183	194
10	21	68	109	158	182	183
8	9	68	158	180	183	194
7	21	22	68	158	182	183
4	21	68	118	158	183	194
21	68	109	146	158	183	194
10	68	112	117	158	183	194
10	68	117	158	180	183	194
10	21	68	117	158	182	183
5	68	109	112	158	183	194
7	26	68	112	158	182	183
22	68	158	170	180	183	194
22	68	112	158	170	183	194
4	68	112	118	158	182	183
4	68	118	158	180	182	183
7	26	68	112	158	183	194
7	22	68	158	180	183	194
7	22	68	112	158	183	194
4	30	68	158	180	182	183
21	22	68	158	170	182	183
22	68	117	158	180	182	183
4	68	112	158	170	183	194
5	68	109	158	180	183	194
5	21	68	117	158	183	194
68	109	112	146	158	183	194
9	68	117	158	180	182	183
8	68	158	180	182	183	205
22	68	112	117	158	182	183
8	21	68	158	182	183	205
9	21	30	68	158	183	194
8	68	112	158	182	183	205
5	21	68	109	158	183	194
5	30	68	112	158	182	183
7	22	68	158	180	182	183
5	21	68	109	158	182	183
7	21	26	68	158	182	183
9	21	68	118	158	182	183
7	10	68	112	158	183	194
10	68	109	112	158	182	183
4	7	21	68	158	183	194
21	26	68	158	170	183	194
21	30	68	146	158	183	194
21	29	68	158	170	183	194
21	68	89	118	158	183	194
68	89	158	170	180	182	183
68	89	109	112	158	183	194
29	68	112	117	158	182	183
21	26	68	117	158	183	194
21	29	68	109	158	183	194
68	89	112	117	158	182	183
21	68	107	148	158	183	194
30	68	146	158	180	183	194
30	68	112	158	182	183	205
30	68	158	180	182	183	201
21	30	68	158	183	194	201
68	112	118	146	158	182	183
41	68	107	158	180	182	183
68	107	112	148	158	183	194
21	30	68	158	182	183	205
68	118	158	180	183	194	205
26	68	158	170	180	183	194
68	117	146	158	180	183	194
29	68	112	118	158	183	194
68	118	146	158	180	182	183
30	68	112	158	183	194	205
30	68	112	146	158	183	194
21	29	68	118	158	183	194
68	107	148	158	180	183	194
68	89	117	158	180	182	183
68	109	112	158	183	194	201
41	68	107	112	158	182	183
21	68	107	120	158	182	183
68	107	112	120	158	183	194
21	68	109	158	183	194	205
68	107	120	158	180	183	194
68	109	112	158	183	194	205
68	109	158	180	183	194	205
68	89	109	158	180	183	194
21	68	107	148	158	182	183
21	68	102	109	158	183	194
68	102	109	112	158	183	194
21	68	109	158	182	183	201
21	26	68	109	158	182	183
21	68	109	158	182	183	205
30	68	102	158	180	183	194
21	26	68	118	158	182	183
26	68	109	112	158	183	194
21	29	68	158	170	182	183
21	27	68	109	158	183	194
21	29	68	118	158	182	183
21	68	118	158	182	183	201
26	68	117	158	180	182	183
21	30	68	102	158	183	194
27	68	118	158	180	183	194
21	27	68	117	158	182	183
68	89	112	117	158	183	194
21	27	68	117	158	183	194
68	112	118	158	183	194	205
29	68	109	158	180	183	194
30	68	146	158	180	182	183
27	68	118	158	180	182	183
29	68	112	158	170	183	194
68	107	112	158	172	183	194
68	107	158	172	180	183	194
4	7	68	158	180	183	194
21	24	68	107	158	182	183
30	68	112	158	182	183	201
21	68	107	152	158	182	183
21	68	89	117	158	182	183
21	30	68	158	182	183	201
26	68	112	158	170	183	194
30	68	158	180	183	194	201
21	68	118	146	158	182	183
26	68	109	158	180	183	194
68	107	148	158	180	182	183
68	89	112	118	158	182	183
68	109	112	158	182	183	201
68	109	158	180	182	183	201
21	68	102	158	170	182	183
68	102	112	117	158	182	183
68	107	112	142	158	182	183
68	107	142	158	180	182	183
21	68	107	142	158	182	183
68	102	158	170	180	182	183
21	68	107	120	158	183	194
68	102	112	158	170	182	183
68	107	112	158	172	182	183
68	146	158	170	180	182	183
21	68	102	117	158	182	183
68	112	146	158	170	182	183
21	68	158	170	182	183	201
68	107	120	158	180	182	183
68	112	158	170	183	194	201
68	158	170	180	183	194	201
68	102	117	158	180	182	183
21	26	30	68	158	182	183
21	68	158	170	183	194	201
21	68	107	142	158	183	194
68	107	142	158	180	183	194
68	107	112	120	158	182	183
68	118	158	180	182	183	201
68	107	112	142	158	183	194
68	107	112	152	158	182	183
30	68	158	180	182	183	205
21	68	118	158	183	194	205
21	26	68	158	170	182	183
30	68	112	146	158	182	183
21	68	158	170	182	183	205
68	146	158	170	180	183	194
68	112	146	158	170	183	194
21	68	158	170	183	194	205
68	112	158	170	183	194	205
68	158	170	180	182	183	201
68	102	118	158	180	183	194
7	68	89	158	180	183	194
26	68	109	112	158	182	183
7	21	68	102	158	182	183
21	68	117	158	183	194	205
10	68	112	118	158	182	183
26	30	68	112	158	182	183
7	21	68	89	158	182	183
7	68	89	112	158	183	194
9	30	68	158	180	182	183
21	68	109	158	183	194	201
68	117	158	180	183	194	205
21	68	117	158	182	183	201
68	102	118	158	180	182	183
27	68	158	170	180	183	194
21	68	102	158	170	183	194
68	102	117	158	180	183	194
68	102	112	118	158	182	183
68	102	112	117	158	183	194
21	68	102	118	158	183	194
68	102	109	112	158	182	183
68	102	109	158	180	182	183
68	118	146	158	180	183	194
21	68	102	117	158	183	194
21	68	102	118	158	182	183
68	112	118	158	182	183	201
68	102	112	158	170	183	194
68	102	158	170	180	183	194
68	102	112	118	158	183	194
68	112	158	170	182	183	201
21	68	107	152	158	183	194
30	68	89	158	180	182	183
68	112	117	146	158	182	183
30	68	89	112	158	182	183
21	29	68	117	158	182	183
30	68	102	112	158	182	183
68	112	118	158	183	194	201
68	117	146	158	180	182	183
68	89	109	158	180	182	183
21	27	68	158	170	182	183
68	107	158	172	180	182	183
21	30	68	89	158	182	183
26	68	112	118	158	183	194
68	117	158	180	182	183	205
29	68	112	117	158	183	194
30	68	89	112	158	183	194
21	68	118	158	183	194	201
21	68	89	118	158	182	183
8	68	102	158	180	183	194
26	68	112	118	158	182	183
68	112	117	158	183	194	205
68	112	117	158	182	183	201
21	68	117	158	183	194	201
68	112	117	158	183	194	201
68	89	112	158	170	182	183
68	117	158	180	183	194	201
68	118	158	180	182	183	205
68	89	158	170	180	183	194
21	68	117	158	182	183	205
68	89	112	158	170	183	194
68	107	152	158	180	182	183
26	68	109	158	180	182	183
27	68	109	158	180	182	183
29	68	117	158	180	183	194
21	29	30	68	158	183	194
29	68	118	158	180	183	194
21	26	68	118	158	183	194
29	68	117	158	180	182	183
21	68	117	146	158	182	183
68	112	158	170	182	183	205
21	68	146	158	170	183	194
68	158	170	180	182	183	205
68	89	109	112	158	182	183
21	27	68	109	158	182	183
27	30	68	158	180	183	194
29	30	68	158	180	183	194
68	112	117	158	182	183	205
21	27	68	158	170	183	194
68	117	158	180	182	183	201
30	68	102	112	158	183	194
29	68	112	118	158	182	183
21	30	68	146	158	182	183
21	68	89	158	170	183	194
27	30	68	112	158	182	183
29	30	68	112	158	183	194
26	68	112	117	158	183	194
27	68	112	158	170	183	194
68	89	112	118	158	183	194
21	29	68	109	158	182	183
68	112	118	146	158	183	194
27	68	112	158	170	182	183
21	26	68	109	158	183	194
68	89	118	158	180	183	194
29	68	118	158	180	182	183
68	89	118	158	180	182	183
68	118	158	180	183	194	201
21	30	68	158	183	194	205
29	68	109	158	180	182	183
21	29	68	117	158	183	194
21	68	118	158	182	183	205
21	26	68	117	158	182	183
27	30	68	158	180	182	183
27	68	109	158	180	183	194
10	68	109	112	158	183	194
27	68	109	112	158	182	183
10	21	68	109	158	183	194
30	68	112	158	183	194	201
21	68	89	109	158	182	183
21	68	146	158	170	182	183
21	68	107	158	172	182	183
26	68	112	117	158	182	183
30	68	158	180	183	194	205
21	68	102	109	158	182	183
21	30	68	102	158	182	183
30	68	102	158	180	182	183
21	27	68	118	158	183	194
27	68	109	112	158	183	194
21	41	68	107	158	182	183
68	102	109	158	180	183	194
29	68	158	170	180	183	194
68	107	112	148	158	182	183
21	68	89	158	170	182	183
68	89	117	158	180	183	194
68	107	112	152	158	183	194
68	107	152	158	180	183	194
21	68	107	158	172	183	194
26	68	118	158	180	183	194
41	68	107	112	158	183	194
41	68	107	158	180	183	194
21	41	68	107	158	183	194
21	68	89	109	158	183	194
29	68	109	112	158	183	194
29	68	112	158	170	182	183
29	68	158	170	180	182	183
26	30	68	158	180	183	194
29	68	109	112	158	182	183
21	26	30	68	158	183	194
27	68	112	118	158	182	183
26	68	117	158	180	183	194
27	30	68	112	158	183	194
10	30	68	158	180	182	183
21	30	68	89	158	183	194
21	27	30	68	158	183	194
27	68	117	158	180	183	194
30	68	89	158	180	183	194
27	68	112	117	158	183	194
29	30	68	112	158	182	183
29	30	68	158	180	182	183
21	29	30	68	158	182	183
68	112	118	158	182	183	205
27	68	158	170	180	182	183
21	68	89	117	158	183	194
21	27	30	68	158	182	183
21	68	118	146	158	183	194
68	109	158	180	183	194	201
26	30	68	158	180	182	183
21	27	68	118	158	182	183
26	68	118	158	180	182	183
26	68	158	170	180	182	183
27	68	117	158	180	182	183
27	68	112	118	158	183	194
27	68	112	117	158	182	183
26	68	112	158	170	182	183
26	30	68	112	158	183	194
68	158	170	180	183	194	205
