0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	172	180	183	190	196	205
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	144	151	153	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	170	172	180	183	196	205
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	151	153	162	172	180	183	190	205
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	149	151	153	154	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	156	162	170	172	180	183	205
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	151	153	162	172	180	183	190	195
0	11	27	34	35	36	39	40	41	42	53	64	66	71	83	102	114	144	151	153	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	89	114	151	153	162	172	180	183	190	205
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	119	151	153	162	172	180	183	190
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	116	149	151	153	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	114	116	151	153	156	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	89	114	144	151	153	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	114	116	151	153	162	170	172	180	183	196
0	11	27	35	39	40	41	42	53	64	66	71	83	89	90	114	151	153	162	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	151	153	162	170	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	89	114	116	151	153	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	89	114	151	153	154	162	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	90	114	151	153	157	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	89	90	114	151	153	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	156	162	170	172	180	183	195
0	11	27	34	35	39	40	41	42	53	64	66	71	83	102	114	144	151	153	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	89	114	151	153	154	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	154	156	162	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	144	151	153	162	172	180	183	190
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	89	114	116	151	153	172	180	183
0	11	27	35	36	39	40	41	42	53	64	66	71	83	90	114	151	153	157	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	116	151	153	170	172	180	183	196
0	11	27	35	39	40	41	42	53	64	66	71	83	89	114	151	153	162	170	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	119	151	153	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	154	170	172	180	183	196
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	154	162	172	180	183	190	206
0	11	27	35	39	40	41	42	53	64	66	71	83	90	114	151	153	156	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	172	180	183	190	205
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	144	151	153	170	172	180	183	196
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	162	170	172	180	183	195	206
0	11	27	35	39	40	41	42	53	64	66	71	83	114	144	151	153	156	162	170	172	180	183
0	11	27	34	35	39	40	41	42	53	64	66	71	83	90	102	114	151	153	170	172	180	183
0	11	27	35	36	39	40	41	42	53	64	65	66	71	83	114	151	153	162	172	180	183	195
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	170	172	180	183	190	196
0	27	34	35	39	40	41	42	53	61	64	66	71	83	90	114	151	153	172	180	183	190	206
0	11	27	34	35	39	40	41	42	53	64	66	71	83	102	114	116	151	153	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	119	151	153	172	180	183	190	196
0	11	27	35	36	39	40	41	42	53	64	65	66	71	83	114	119	151	153	162	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	119	151	153	156	162	170	172	180	183
0	11	27	34	35	36	39	40	41	42	53	64	66	71	83	102	114	151	153	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	156	162	170	172	180	183	205
0	11	27	35	36	39	40	41	42	53	64	65	66	71	83	114	151	153	154	162	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	116	151	153	156	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	116	148	151	153	170	172	180	183
0	11	27	35	39	40	41	42	53	64	65	66	71	83	90	114	151	153	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	170	172	180	183	195
0	11	27	35	39	40	41	42	53	64	66	71	83	89	114	116	151	153	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	89	114	151	153	170	172	180	183	205
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	114	144	149	151	153	172	180	183
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	89	114	151	153	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	89	90	114	151	153	162	170	172	180	183
0	11	27	34	35	36	39	40	41	42	53	64	66	71	83	102	114	116	151	153	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	89	114	119	151	153	170	172	180	183
0	11	27	35	36	39	40	41	42	53	64	66	71	83	89	114	151	153	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	172	180	183	190	195
0	27	34	35	39	40	41	42	53	61	64	66	71	83	89	114	151	153	170	172	180	183	195
0	11	27	35	36	39	40	41	42	53	64	66	71	83	89	114	151	153	162	172	180	183	205
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	151	153	154	162	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	89	114	151	153	162	172	180	183	195
0	11	27	35	39	40	41	42	53	64	66	71	83	89	114	151	153	162	172	180	183	190	195
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	119	151	153	172	180	183	190
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	89	114	151	153	172	180	183	205
0	11	27	35	39	40	41	42	53	64	66	71	83	89	114	151	153	154	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	170	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	90	114	151	153	172	180	183	190	196
0	27	35	36	39	40	41	42	53	61	64	66	71	83	89	114	151	153	162	172	180	183	195
0	11	27	35	39	40	41	42	53	64	66	71	83	89	114	119	151	153	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	170	172	180	183	205
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	172	180	183	190	196
0	11	27	35	39	40	41	42	53	64	65	66	71	83	114	116	151	153	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	89	90	114	151	153	170	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	116	151	153	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	154	156	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	114	144	148	151	153	162	170	172	180	183
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	157	172	180	183	205
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	151	153	157	162	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	89	114	116	151	153	162	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	102	114	151	153	162	172	180	183	195
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	144	151	153	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	144	149	151	153	162	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	144	151	153	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	116	151	153	162	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	89	114	151	153	154	162	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	102	114	151	153	154	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	172	180	183	190	205
0	11	27	35	39	40	41	42	53	64	66	71	83	114	116	151	153	157	162	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	162	172	180	183	195	206
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	116	151	153	157	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	172	180	183	190	195
0	27	35	36	39	40	41	42	53	61	64	66	71	83	102	114	116	151	153	162	172	180	183
0	11	27	35	36	39	40	41	42	53	64	66	71	83	102	114	119	151	153	162	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	89	114	116	151	153	162	172	180	183	190
0	27	35	36	39	40	41	42	53	61	64	66	71	83	90	102	114	151	153	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	119	148	151	153	170	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	89	114	151	153	154	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	156	162	172	180	183	190	205
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	151	153	154	157	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	119	151	153	157	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	89	114	144	151	153	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	149	151	153	154	162	170	172	180	183
0	11	27	35	36	39	40	41	42	53	64	66	71	83	102	114	151	153	162	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	114	149	151	153	154	162	172	180	183	190
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	151	153	154	170	172	180	183	206
0	27	35	39	40	41	42	53	61	64	66	71	83	114	148	151	153	154	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	116	149	151	153	162	172	180	183	190
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	162	172	180	183	190	206
0	27	35	39	40	41	42	53	61	64	66	71	83	90	114	148	151	153	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	90	114	149	151	153	162	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	89	114	144	151	153	162	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	116	151	153	162	170	172	180	183	196
0	11	27	35	36	39	40	41	42	53	64	66	71	83	89	114	119	151	153	162	172	180	183
0	11	27	34	35	36	39	40	41	42	53	64	66	71	83	89	114	144	151	153	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	148	151	153	162	172	180	183	190
0	11	27	34	35	36	39	40	41	42	53	64	66	71	83	89	90	114	151	153	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	116	151	153	162	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	148	151	153	162	172	180	183	205
0	11	27	35	39	40	41	42	53	64	66	71	83	114	149	151	153	162	170	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	90	102	114	151	153	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	144	151	153	157	162	170	172	180	183
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	144	151	153	157	172	180	183	190
0	27	35	36	39	40	41	42	53	61	64	66	71	83	102	114	151	153	162	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	114	148	151	153	162	172	180	183	190	195
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	90	114	149	151	153	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	156	162	172	180	183	190	195
0	11	27	35	39	40	41	42	53	64	65	66	71	83	114	144	151	153	162	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	89	114	151	153	162	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	119	151	153	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	119	151	153	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	144	151	153	162	172	180	183	206
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	116	151	153	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	170	172	180	183	195
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	116	151	153	162	172	180	183	206
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	151	153	157	162	172	180	183	195
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	170	172	180	183	205
0	27	35	36	39	40	41	42	53	61	64	66	71	83	90	114	151	153	162	172	180	183	206
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	151	153	162	170	172	180	183	195
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	162	172	180	183	190	205
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	144	151	153	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	119	151	153	157	162	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	157	162	172	180	183	190	195
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	162	172	180	183	190	195
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	151	153	154	157	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	170	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	119	151	153	162	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	144	151	153	157	162	172	180	183
0	11	27	34	35	36	39	40	41	42	53	64	66	71	83	89	114	151	153	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	162	170	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	116	151	153	157	162	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	154	162	172	180	183	206
0	11	27	35	39	40	41	42	53	64	66	71	83	90	102	114	151	153	162	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	151	153	157	162	172	180	183	205
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	154	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	90	114	151	153	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	119	151	153	156	162	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	102	114	144	151	153	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	116	151	153	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	156	162	170	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	102	114	116	151	153	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	144	151	153	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	102	114	144	151	153	162	172	180	183
0	11	27	35	36	39	40	41	42	53	64	66	71	83	90	102	114	151	153	162	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	89	90	114	151	153	162	170	172	180	183
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	151	153	172	180	183	190	196	205
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	119	151	153	162	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	89	114	119	151	153	162	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	154	162	172	180	183	190
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	151	153	172	180	183	190	195	196
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	154	170	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	90	102	114	151	153	162	172	180	183	190
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	119	151	153	172	180	183	190	196
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	90	114	151	153	172	180	183	190
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	119	151	153	162	172	180	183	206
0	11	27	35	36	39	40	41	42	53	64	66	71	83	102	114	151	153	154	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	116	151	153	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	170	172	180	183	195	196
0	11	27	35	36	39	40	41	42	53	64	65	66	71	83	114	144	151	153	162	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	90	114	151	153	156	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	148	151	153	170	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	154	157	162	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	148	151	153	162	172	180	183	195
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	148	151	153	170	172	180	183	195
0	27	35	36	39	40	41	42	53	61	64	66	71	83	90	114	149	151	153	162	172	180	183
0	11	27	35	36	39	40	41	42	53	64	65	66	71	83	114	151	153	162	172	180	183	205
0	27	35	36	39	40	41	42	53	61	64	65	66	71	83	90	114	151	153	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	148	151	153	170	172	180	183	205
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	162	170	172	180	183	190	206
0	27	35	39	40	41	42	53	61	64	66	71	83	114	144	151	153	157	162	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	119	148	151	153	162	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	162	170	172	180	183	205	206
0	27	34	35	39	40	41	42	53	61	64	66	71	83	90	114	148	151	153	170	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	114	116	151	153	157	162	172	180	183	190
0	27	35	36	39	40	41	42	53	61	64	65	66	71	83	114	116	151	153	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	154	170	172	180	183
0	11	27	34	35	39	40	41	42	53	64	66	71	83	89	114	119	151	153	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	90	114	151	153	157	162	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	116	148	151	153	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	144	151	153	170	172	180	183
0	11	27	34	35	39	40	41	42	53	64	66	71	83	89	114	151	153	172	180	183	190	195
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	154	157	162	170	172	180	183
0	11	27	35	36	39	40	41	42	53	64	66	71	83	90	114	148	151	153	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	154	172	180	183	190
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	148	151	153	162	172	180	183	205
0	11	27	34	35	39	40	41	42	53	64	66	71	83	89	114	151	153	172	180	183	190	205
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	119	151	153	157	162	172	180	183
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	114	119	148	151	153	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	144	151	153	172	180	183	190	196
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	144	151	153	157	162	172	180	183
0	27	35	36	39	40	41	42	53	61	64	65	66	71	83	114	119	151	153	162	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	119	148	151	153	172	180	183	190
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	149	151	153	172	180	183	190	195
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	154	157	162	172	180	183
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	116	151	153	162	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	162	170	172	180	183	196	205
0	27	35	39	40	41	42	53	61	64	66	71	83	114	119	151	153	156	162	172	180	183	190
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	144	151	153	162	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	157	162	170	172	180	183	205
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	102	114	151	153	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	90	114	151	153	170	172	180	183	196
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	157	162	170	172	180	183	190
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	154	162	172	180	183	190
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	114	148	151	153	154	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	114	119	151	153	156	162	170	172	180	183
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	157	162	172	180	183	195
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	148	151	153	162	172	180	183	190
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	114	144	148	151	153	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	90	114	151	153	156	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	116	151	153	172	180	183	190
0	27	35	39	40	41	42	53	61	64	66	71	83	114	144	151	153	157	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	102	114	151	153	162	170	172	180	183	205
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	148	151	153	172	180	183	190	205
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	162	172	180	183	205	206
0	11	27	35	36	39	40	41	42	53	64	66	71	83	114	144	148	151	153	162	172	180	183
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	102	114	116	151	153	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	154	162	172	180	183	190	206
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	116	151	153	156	170	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	102	114	151	153	162	170	172	180	183	205
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	90	102	114	151	153	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	144	151	153	162	172	180	183	190	206
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	156	170	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	90	114	148	151	153	162	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	116	151	153	162	172	180	183	190	206
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	102	114	144	151	153	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	156	170	172	180	183	205
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	154	156	162	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	148	151	153	172	180	183	190	195
0	11	27	35	39	40	41	42	53	64	66	71	83	90	114	151	153	162	172	180	183	190	206
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	151	153	156	170	172	180	183	195
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	116	149	151	153	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	90	102	114	151	153	170	172	180	183
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	154	162	170	172	180	183	206
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	119	151	153	156	170	172	180	183
0	27	34	35	39	40	41	42	53	61	64	66	71	83	114	149	151	153	170	172	180	183	190
0	11	27	35	39	40	41	42	53	64	66	71	83	114	151	153	162	170	172	180	183	195	206
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	119	151	153	162	170	172	180	183
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	162	172	180	183	190	205
0	27	35	36	39	40	41	42	53	61	64	66	71	83	114	151	153	157	162	172	180	183	190
0	27	34	35	39	40	41	42	53	61	64	66	71	83	102	114	116	151	153	170	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	114	116	151	153	156	162	170	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	114	116	151	153	157	162	170	172	180	183
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	162	172	180	183	190	195
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	102	114	151	153	172	180	183	205
0	11	27	34	35	39	40	41	42	53	64	66	71	83	114	149	151	153	172	180	183	190	205
0	27	35	39	40	41	42	53	61	64	66	71	83	90	114	151	153	157	162	170	172	180	183
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	119	151	153	162	172	180	183	190
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	114	148	151	153	172	180	183	195
0	11	27	34	35	36	39	40	41	42	53	64	66	71	83	114	116	151	153	156	172	180	183
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	162	170	172	180	183	190
0	11	27	35	39	40	41	42	53	64	65	66	71	83	114	144	151	153	162	172	180	183	190
0	27	34	35	36	39	40	41	42	53	61	64	66	71	83	102	114	151	153	172	180	183	195
0	11	27	34	35	36	39	40	41	42	53	64	66	71	83	114	144	151	153	156	172	180	183
0	27	35	39	40	41	42	53	61	64	66	71	83	114	151	153	157	162	170	172	180	183	195
0	27	35	39	40	41	42	53	61	64	65	66	71	83	114	151	153	162	170	172	180	183	205
