6	8
6	12
6	19
6	21
6	25
6	30
6	35
6	41
6	72
6	76
6	77
6	83
6	101
6	103
6	104
6	109
6	112
6	114
6	115
6	117
6	129
6	142
6	143
6	148
6	152
6	170
6	172
6	178
6	180
6	183
6	185
6	193
6	197
6	203
6	204
8	12
8	19
8	21
8	25
8	30
8	35
8	41
8	72
8	76
8	77
8	83
8	101
8	103
8	104
8	109
8	112
8	114
8	115
8	117
8	129
8	142
8	143
8	148
8	152
8	170
8	172
8	178
8	180
8	183
8	185
8	193
8	197
8	203
8	204
12	19
12	21
12	25
12	30
12	35
12	41
12	72
12	76
12	77
12	83
12	101
12	103
12	104
12	109
12	112
12	114
12	115
12	117
12	129
12	142
12	143
12	148
12	152
12	170
12	172
12	178
12	180
12	183
12	185
12	193
12	197
12	203
12	204
19	21
19	25
19	30
19	35
19	41
19	72
19	76
19	77
19	83
19	101
19	103
19	104
19	109
19	112
19	114
19	115
19	117
19	129
19	142
19	143
19	148
19	152
19	170
19	172
19	178
19	180
19	183
19	185
19	193
19	197
19	203
19	204
21	25
21	30
21	35
21	41
21	72
21	76
21	77
21	83
21	101
21	103
21	104
21	109
21	112
21	114
21	115
21	117
21	129
21	142
21	143
21	148
21	152
21	170
21	172
21	178
21	180
21	183
21	185
21	193
21	197
21	203
21	204
25	30
25	35
25	41
25	72
25	76
25	77
25	83
25	101
25	103
25	104
25	109
25	112
25	114
25	115
25	117
25	129
25	142
25	143
25	148
25	152
25	170
25	172
25	178
25	180
25	183
25	185
25	193
25	197
25	203
25	204
30	35
30	41
30	72
30	76
30	77
30	83
30	101
30	103
30	104
30	109
30	112
30	114
30	115
30	117
30	129
30	142
30	143
30	148
30	152
30	170
30	172
30	178
30	180
30	183
30	185
30	193
30	197
30	203
30	204
35	41
35	72
35	76
35	77
35	83
35	101
35	103
35	104
35	109
35	112
35	114
35	115
35	117
35	129
35	142
35	143
35	148
35	152
35	170
35	172
35	178
35	180
35	183
35	185
35	193
35	197
35	203
35	204
41	72
41	76
41	77
41	83
41	101
41	103
41	104
41	109
41	112
41	114
41	115
41	117
41	129
41	142
41	143
41	148
41	152
41	170
41	172
41	178
41	180
41	183
41	185
41	193
41	197
41	203
41	204
72	76
72	77
72	83
72	101
72	103
72	104
72	109
72	112
72	114
72	115
72	117
72	129
72	142
72	143
72	148
72	152
72	170
72	172
72	178
72	180
72	183
72	185
72	193
72	197
72	203
72	204
76	77
76	83
76	101
76	103
76	104
76	109
76	112
76	114
76	115
76	117
76	129
76	142
76	143
76	148
76	152
76	170
76	172
76	178
76	180
76	183
76	185
76	193
76	197
76	203
76	204
77	83
77	101
77	103
77	104
77	109
77	112
77	114
77	115
77	117
77	129
77	142
77	143
77	148
77	152
77	170
77	172
77	178
77	180
77	183
77	185
77	193
77	197
77	203
77	204
83	101
83	103
83	104
83	109
83	112
83	114
83	115
83	117
83	129
83	142
83	143
83	148
83	152
83	170
83	172
83	178
83	180
83	183
83	185
83	193
83	197
83	203
83	204
101	103
101	104
101	109
101	112
101	114
101	115
101	117
101	129
101	142
101	143
101	148
101	152
101	170
101	172
101	178
101	180
101	183
101	185
101	193
101	197
101	203
101	204
103	104
103	109
103	112
103	114
103	115
103	117
103	129
103	142
103	143
103	148
103	152
103	170
103	172
103	178
103	180
103	183
103	185
103	193
103	197
103	203
103	204
104	109
104	112
104	114
104	115
104	117
104	129
104	142
104	143
104	148
104	152
104	170
104	172
104	178
104	180
104	183
104	185
104	193
104	197
104	203
104	204
109	112
109	114
109	115
109	117
109	129
109	142
109	143
109	148
109	152
109	170
109	172
109	178
109	180
109	183
109	185
109	193
109	197
109	203
109	204
112	114
112	115
112	117
112	129
112	142
112	143
112	148
112	152
112	170
112	172
112	178
112	180
112	183
112	185
112	193
112	197
112	203
112	204
114	115
114	117
114	129
114	142
114	143
114	148
114	152
114	170
114	172
114	178
114	180
114	183
114	185
114	193
114	197
114	203
114	204
115	117
115	129
115	142
115	143
115	148
115	152
115	170
115	172
115	178
115	180
115	183
115	185
115	193
115	197
115	203
115	204
117	129
117	142
117	143
117	148
117	152
117	170
117	172
117	178
117	180
117	183
117	185
117	193
117	197
117	203
117	204
129	142
129	143
129	148
129	152
129	170
129	172
129	178
129	180
129	183
129	185
129	193
129	197
129	203
129	204
142	143
142	148
142	152
142	170
142	172
142	178
142	180
142	183
142	185
142	193
142	197
142	203
142	204
143	148
143	152
143	170
143	172
143	178
143	180
143	183
143	185
143	193
143	197
143	203
143	204
148	152
148	170
148	172
148	178
148	180
148	183
148	185
148	193
148	197
148	203
148	204
152	170
152	172
152	178
152	180
152	183
152	185
152	193
152	197
152	203
152	204
170	172
170	178
170	180
170	183
170	185
170	193
170	197
170	203
170	204
172	178
172	180
172	183
172	185
172	193
172	197
172	203
172	204
178	180
178	183
178	185
178	193
178	197
178	203
178	204
180	183
180	185
180	193
180	197
180	203
180	204
183	185
183	193
183	197
183	203
183	204
185	193
185	197
185	203
185	204
193	197
193	203
193	204
197	203
197	204
203	204
