22	35
22	64
22	65
22	66
22	67
22	68
22	85
22	89
22	95
22	96
22	102
22	116
22	117
22	118
22	127
22	142
22	148
22	149
22	156
22	161
22	168
22	176
22	184
22	190
22	195
22	196
22	206
35	64
35	65
35	66
35	67
35	68
35	85
35	89
35	95
35	96
35	102
35	116
35	117
35	118
35	127
35	142
35	148
35	149
35	156
35	161
35	168
35	176
35	184
35	190
35	195
35	196
35	206
64	65
64	66
64	67
64	68
64	85
64	89
64	95
64	96
64	102
64	116
64	117
64	118
64	127
64	142
64	148
64	149
64	156
64	161
64	168
64	176
64	184
64	190
64	195
64	196
64	206
65	66
65	67
65	68
65	85
65	89
65	95
65	96
65	102
65	116
65	117
65	118
65	127
65	142
65	148
65	149
65	156
65	161
65	168
65	176
65	184
65	190
65	195
65	196
65	206
66	67
66	68
66	85
66	89
66	95
66	96
66	102
66	116
66	117
66	118
66	127
66	142
66	148
66	149
66	156
66	161
66	168
66	176
66	184
66	190
66	195
66	196
66	206
67	68
67	85
67	89
67	95
67	96
67	102
67	116
67	117
67	118
67	127
67	142
67	148
67	149
67	156
67	161
67	168
67	176
67	184
67	190
67	195
67	196
67	206
68	85
68	89
68	95
68	96
68	102
68	116
68	117
68	118
68	127
68	142
68	148
68	149
68	156
68	161
68	168
68	176
68	184
68	190
68	195
68	196
68	206
85	89
85	95
85	96
85	102
85	116
85	117
85	118
85	127
85	142
85	148
85	149
85	156
85	161
85	168
85	176
85	184
85	190
85	195
85	196
85	206
89	95
89	96
89	102
89	116
89	117
89	118
89	127
89	142
89	148
89	149
89	156
89	161
89	168
89	176
89	184
89	190
89	195
89	196
89	206
95	96
95	102
95	116
95	117
95	118
95	127
95	142
95	148
95	149
95	156
95	161
95	168
95	176
95	184
95	190
95	195
95	196
95	206
96	102
96	116
96	117
96	118
96	127
96	142
96	148
96	149
96	156
96	161
96	168
96	176
96	184
96	190
96	195
96	196
96	206
102	116
102	117
102	118
102	127
102	142
102	148
102	149
102	156
102	161
102	168
102	176
102	184
102	190
102	195
102	196
102	206
116	117
116	118
116	127
116	142
116	148
116	149
116	156
116	161
116	168
116	176
116	184
116	190
116	195
116	196
116	206
117	118
117	127
117	142
117	148
117	149
117	156
117	161
117	168
117	176
117	184
117	190
117	195
117	196
117	206
118	127
118	142
118	148
118	149
118	156
118	161
118	168
118	176
118	184
118	190
118	195
118	196
118	206
127	142
127	148
127	149
127	156
127	161
127	168
127	176
127	184
127	190
127	195
127	196
127	206
142	148
142	149
142	156
142	161
142	168
142	176
142	184
142	190
142	195
142	196
142	206
148	149
148	156
148	161
148	168
148	176
148	184
148	190
148	195
148	196
148	206
149	156
149	161
149	168
149	176
149	184
149	190
149	195
149	196
149	206
156	161
156	168
156	176
156	184
156	190
156	195
156	196
156	206
161	168
161	176
161	184
161	190
161	195
161	196
161	206
168	176
168	184
168	190
168	195
168	196
168	206
176	184
176	190
176	195
176	196
176	206
184	190
184	195
184	196
184	206
190	195
190	196
190	206
195	196
195	206
196	206
