26	31
26	35
26	37
26	43
26	102
26	107
26	117
26	118
26	120
26	142
26	148
26	152
26	172
26	183
26	184
31	35
31	37
31	43
31	102
31	107
31	117
31	118
31	120
31	142
31	148
31	152
31	172
31	183
31	184
35	37
35	43
35	102
35	107
35	117
35	118
35	120
35	142
35	148
35	152
35	172
35	183
35	184
37	43
37	102
37	107
37	117
37	118
37	120
37	142
37	148
37	152
37	172
37	183
37	184
43	102
43	107
43	117
43	118
43	120
43	142
43	148
43	152
43	172
43	183
43	184
102	107
102	117
102	118
102	120
102	142
102	148
102	152
102	172
102	183
102	184
107	117
107	118
107	120
107	142
107	148
107	152
107	172
107	183
107	184
117	118
117	120
117	142
117	148
117	152
117	172
117	183
117	184
118	120
118	142
118	148
118	152
118	172
118	183
118	184
120	142
120	148
120	152
120	172
120	183
120	184
142	148
142	152
142	172
142	183
142	184
148	152
148	172
148	183
148	184
152	172
152	183
152	184
172	183
172	184
183	184
