21	31	107	118	142	148	156	158	183	194	195
6	31	36	89	118	148	158	188	190	194	195
30	31	97	107	118	148	156	158	183	194	195
31	36	89	104	118	148	158	190	194	195	196
21	31	107	109	118	148	156	158	183	194	195
8	26	31	66	118	148	158	180	194	203	205
21	24	31	118	148	158	174	190	194	195	200
31	35	89	112	118	148	158	172	190	194	195
21	26	31	97	118	148	158	168	183	194	195
21	31	35	41	66	118	148	149	158	194	205
24	31	112	118	148	158	174	190	194	195	200
4	24	31	118	142	148	158	174	175	190	194
19	30	31	35	89	118	146	148	158	194	195
31	85	112	118	148	156	158	180	183	194	195
30	31	112	118	148	156	158	180	183	194	195
6	24	25	31	118	148	158	174	190	194	195
19	30	31	35	89	118	148	158	194	195	200
26	31	72	109	118	148	156	158	194	203	205
6	24	31	71	118	148	158	174	190	194	195
30	31	66	112	118	143	148	158	183	194	195
4	21	31	83	115	118	148	158	190	194	195
21	31	107	118	148	156	158	170	183	194	195
8	31	104	118	148	158	168	175	183	194	195
6	24	26	31	118	148	158	174	190	194	195
6	31	83	115	118	148	158	183	190	194	195
8	26	31	115	118	148	156	158	183	194	195
24	31	35	89	112	118	148	158	190	194	195
8	31	66	107	118	148	158	183	194	195	200
4	6	31	66	118	148	158	170	194	195	203
31	77	112	118	148	156	158	183	188	194	195
19	21	31	36	89	118	148	158	190	194	195
31	41	66	85	109	115	118	148	158	194	205
10	24	31	118	142	148	158	174	175	190	194
26	30	31	72	118	148	156	158	194	203	205
21	31	40	97	118	148	158	168	183	194	195
31	35	89	109	118	148	158	188	194	195	200
4	31	112	118	148	156	158	170	194	195	203
6	24	31	118	148	158	174	190	194	195	200
30	31	41	104	118	148	156	158	190	194	205
4	12	31	112	118	148	158	180	190	194	195
4	6	31	83	115	118	148	158	190	194	195
4	31	77	83	115	118	148	158	190	194	195
6	8	31	118	143	148	158	168	183	194	195
22	24	31	109	112	118	148	158	174	194	195
31	41	66	85	109	118	148	158	180	194	205
8	31	102	115	118	148	156	158	183	194	195
24	31	118	142	148	158	174	175	190	194	205
19	21	31	118	148	156	158	175	183	194	195
21	24	29	31	118	148	158	174	190	194	195
8	31	107	118	148	156	158	183	194	195	200
8	31	97	107	118	148	156	158	183	194	195
7	26	31	118	143	148	156	158	180	194	205
24	31	71	77	118	148	158	174	190	194	195
19	21	31	102	118	148	156	158	183	194	195
19	21	31	41	66	118	148	158	194	201	205
31	89	109	118	148	158	180	190	194	195	197
4	24	31	77	83	118	148	158	190	194	195
30	31	104	107	118	148	156	158	183	194	195
31	41	66	85	103	109	118	148	158	194	205
6	24	31	118	143	148	158	174	190	194	195
4	21	24	31	83	118	148	158	190	194	195
31	36	77	89	118	148	158	190	194	195	203
21	24	31	118	148	158	174	175	190	194	195
30	31	72	107	118	148	156	158	183	194	195
7	22	31	35	50	89	118	148	158	194	195
6	24	31	118	142	148	158	174	175	190	194
7	31	97	112	118	148	158	168	183	194	195
21	24	31	102	118	148	158	174	190	194	195
21	24	31	85	104	118	148	158	174	194	195
0	19	31	41	112	118	148	158	190	194	205
31	35	112	118	148	156	158	180	183	194	195
21	24	31	85	97	118	148	158	174	194	195
21	24	31	85	102	118	148	158	174	194	195
0	18	19	21	31	41	118	148	158	194	205
24	26	31	104	118	148	158	174	190	194	195
4	6	24	31	83	118	148	158	190	194	195
21	31	35	41	66	118	148	158	170	194	205
31	102	109	118	148	156	158	180	183	194	195
31	102	112	118	148	156	158	180	183	194	195
0	19	21	31	41	42	118	148	158	194	205
31	35	89	103	109	118	148	158	188	194	195
21	31	97	109	118	148	156	158	183	194	195
8	22	31	107	118	148	156	158	183	194	195
21	31	107	118	148	156	158	172	183	194	195
21	31	77	107	118	148	156	158	183	194	195
6	31	66	112	118	143	148	158	183	194	195
31	83	104	112	118	148	158	190	194	195	205
26	30	31	118	148	156	158	180	194	203	205
24	31	104	118	148	158	174	175	190	194	195
31	66	112	118	143	148	158	170	183	194	195
7	31	41	66	115	118	148	158	170	194	205
21	31	35	89	118	148	149	158	190	194	195
21	31	36	89	104	118	148	158	190	194	195
24	26	31	112	118	148	156	158	183	194	195
21	31	107	118	120	148	156	158	183	194	195
7	26	31	66	108	115	118	148	158	194	205
6	30	31	107	118	148	156	158	183	194	195
31	36	89	104	109	118	148	158	190	194	195
6	31	112	118	148	156	158	180	183	194	195
0	8	26	31	118	148	158	180	194	203	205
21	25	31	35	89	118	148	158	190	194	195
21	31	35	36	89	118	148	158	190	194	195
31	36	89	102	104	118	148	158	190	194	195
21	31	107	112	118	148	156	158	183	194	195
6	19	21	31	66	118	148	158	183	194	195
31	41	66	85	109	118	148	158	194	200	205
25	31	41	66	85	109	118	148	158	194	205
21	30	31	35	89	118	148	158	190	194	195
31	97	107	109	118	148	156	158	183	194	195
7	31	112	118	148	156	158	180	183	194	195
6	8	31	118	143	148	156	158	183	194	195
21	31	66	112	118	143	148	158	183	194	195
30	31	35	89	112	118	148	158	190	194	195
6	8	31	97	118	148	156	158	183	194	195
7	31	35	50	89	112	118	148	158	194	195
21	31	97	107	118	148	156	158	183	194	195
0	7	31	108	112	118	148	158	183	194	195
7	31	35	50	89	115	118	148	158	194	195
4	12	31	118	148	158	170	180	190	194	195
7	26	31	53	72	118	148	156	158	194	205
26	31	109	118	148	156	158	180	194	203	205
7	26	31	53	118	148	156	158	180	194	205
31	35	36	89	104	118	148	158	190	194	195
24	29	31	118	142	148	158	174	175	190	194
21	31	35	89	118	148	158	190	194	195	200
19	31	36	77	89	118	148	158	190	194	195
19	21	31	107	118	148	156	158	183	194	195
8	31	35	89	112	118	148	158	190	194	195
12	30	31	41	118	148	158	180	190	194	205
6	31	35	89	109	118	148	158	188	194	195
24	31	103	118	148	158	174	175	190	194	195
21	31	107	117	118	148	156	158	183	194	195
31	35	77	89	109	118	148	158	188	194	195
26	31	97	109	118	148	156	158	183	194	195
7	21	31	97	118	148	156	158	183	194	195
8	31	77	97	118	148	156	158	183	194	195
6	31	109	118	143	148	156	158	183	194	195
31	112	118	148	156	158	180	183	194	195	196
4	12	31	109	118	148	158	180	190	194	195
7	31	107	118	148	158	168	183	194	195	200
6	31	35	89	112	118	148	158	190	194	195
7	31	97	102	118	148	156	158	183	194	195
0	26	30	31	118	148	158	180	194	203	205
31	41	66	102	115	118	148	158	170	194	205
0	19	21	31	41	48	118	148	158	194	205
24	31	102	118	142	148	158	174	175	190	194
6	19	31	36	89	118	148	158	190	194	195
8	31	107	115	118	148	156	158	183	194	195
31	35	89	104	109	118	148	158	188	194	195
31	35	89	112	118	148	158	170	190	194	195
21	24	31	85	103	118	148	158	174	194	195
21	25	31	107	118	148	156	158	183	194	195
8	31	115	118	148	156	158	183	194	195	201
31	66	112	118	148	158	175	180	183	194	195
24	29	31	77	118	148	158	174	190	194	195
31	35	36	89	112	118	148	158	190	194	195
24	31	103	118	142	148	158	174	175	190	194
21	31	66	112	118	148	158	194	195	203	205
8	26	31	66	104	118	148	158	194	203	205
24	31	112	118	143	148	158	174	190	194	195
8	31	77	118	143	148	158	168	183	194	195
31	66	112	118	143	148	158	172	183	194	195
8	31	89	118	148	158	180	190	194	195	197
6	31	109	118	148	156	158	180	183	194	195
31	41	104	109	118	148	156	158	190	194	205
31	36	89	112	118	148	158	190	194	195	203
26	31	112	118	148	156	158	180	183	194	195
21	31	107	118	148	152	156	158	183	194	195
7	31	35	50	77	89	118	148	158	194	195
31	77	109	118	143	148	156	158	183	194	195
31	97	109	112	118	148	156	158	183	194	195
21	24	31	77	85	118	148	158	174	194	195
8	31	112	118	143	148	158	168	183	194	195
24	31	77	102	118	148	158	174	190	194	195
8	31	77	118	143	148	156	158	183	194	195
24	25	31	112	118	148	158	174	190	194	195
31	68	112	118	148	156	158	180	183	194	195
19	22	30	31	35	89	118	148	158	194	195
21	31	104	107	118	148	156	158	183	194	195
21	31	78	97	118	148	158	168	183	194	195
4	12	30	31	118	148	158	180	190	194	195
21	24	31	85	89	118	148	158	174	194	195
22	24	31	112	118	148	158	174	190	194	195
31	112	118	148	156	158	180	183	190	194	195
7	12	31	41	118	148	158	180	190	194	205
8	31	41	104	118	148	156	158	190	194	205
4	8	31	83	115	118	148	158	190	194	195
30	31	107	118	148	156	158	183	194	195	200
24	31	118	142	148	158	174	175	190	194	201
22	31	35	89	109	118	148	158	188	194	195
7	31	97	107	118	148	156	158	183	194	195
0	19	21	31	41	118	148	158	190	194	205
4	31	83	115	118	148	158	172	190	194	195
31	35	77	89	112	118	148	158	190	194	195
24	31	102	112	118	148	158	174	190	194	195
31	36	40	89	104	118	148	158	190	194	195
19	21	31	77	118	148	156	158	183	194	195
31	66	118	148	158	170	175	180	183	194	195
30	31	103	107	118	148	156	158	183	194	195
4	6	21	31	66	118	148	158	194	195	203
7	31	77	107	118	148	158	168	183	194	195
21	24	31	72	85	118	148	158	174	194	195
8	31	72	107	118	148	156	158	183	194	195
6	19	31	66	112	118	148	158	183	194	195
24	31	118	142	148	158	174	175	180	190	194
26	31	66	97	109	118	148	158	194	203	205
4	31	83	112	115	118	148	158	190	194	195
21	24	31	85	118	148	158	174	194	195	201
7	31	77	97	118	148	156	158	183	194	195
24	31	104	118	142	148	158	174	175	190	194
31	35	89	109	118	148	158	180	188	194	195
21	31	103	107	118	148	156	158	183	194	195
8	31	36	89	104	118	148	158	190	194	195
24	31	115	118	142	148	158	174	175	190	194
31	97	102	109	118	148	156	158	183	194	195
24	31	77	118	142	148	158	174	175	190	194
21	31	83	104	118	148	158	190	194	195	205
0	26	30	31	97	118	148	158	194	203	205
7	31	97	102	118	148	158	168	183	194	195
24	31	118	142	148	158	174	175	190	194	200
30	31	36	89	104	118	148	158	190	194	195
0	8	26	31	72	118	148	158	194	203	205
4	12	21	31	118	148	158	180	190	194	195
12	30	31	41	97	118	148	158	190	194	205
21	31	107	118	148	149	156	158	183	194	195
21	24	31	85	118	148	158	174	194	195	200
24	31	112	118	142	148	158	174	175	190	194
8	26	31	66	72	118	148	158	194	203	205
31	46	112	118	148	156	158	180	183	194	195
7	25	31	35	50	89	118	148	158	194	195
21	31	89	118	148	158	180	190	194	195	197
21	31	35	89	118	128	148	158	190	194	195
31	35	89	97	109	118	148	158	188	194	195
31	97	109	118	148	156	158	175	183	194	195
19	30	31	35	56	89	118	148	158	194	195
19	30	31	35	71	89	118	148	158	194	195
19	30	31	35	72	89	118	148	158	194	195
21	31	66	97	118	148	158	175	183	194	195
7	26	31	104	108	118	148	158	168	194	205
12	31	41	109	118	148	158	180	190	194	205
4	19	21	31	83	118	148	158	190	194	195
31	84	112	118	148	156	158	180	183	194	195
24	31	72	118	142	148	158	174	175	190	194
24	31	102	118	148	158	174	180	190	194	195
21	24	31	85	112	118	148	158	174	194	195
8	31	112	118	148	156	158	180	183	194	195
31	35	72	89	112	118	148	158	190	194	195
21	31	35	89	118	148	158	170	190	194	195
5	19	30	31	35	89	118	148	158	194	195
12	19	31	112	118	148	158	190	194	195	205
0	19	21	31	41	107	118	148	158	194	205
0	26	30	31	72	118	148	158	194	203	205
24	31	102	112	118	148	156	158	183	194	195
19	30	31	35	89	118	148	158	181	194	195
24	31	77	118	148	158	174	175	190	194	195
19	30	31	35	89	102	118	148	158	194	195
21	24	31	85	115	118	148	158	174	194	195
30	31	89	118	148	158	180	190	194	195	197
26	31	97	109	118	148	156	158	194	203	205
31	35	89	112	118	142	148	158	190	194	195
21	31	35	89	111	118	148	158	190	194	195
21	22	31	107	118	148	156	158	183	194	195
31	36	68	89	104	118	148	158	190	194	195
24	31	77	118	143	148	158	174	190	194	195
20	31	36	89	104	118	148	158	190	194	195
19	21	30	31	35	89	118	148	158	194	195
21	31	35	89	97	118	148	158	190	194	195
21	24	31	85	118	148	158	174	180	194	195
31	77	109	118	148	156	158	180	183	194	195
6	31	83	104	118	148	158	190	194	195	205
8	31	112	115	118	148	156	158	183	194	195
0	19	21	31	35	41	118	148	158	194	205
6	8	31	107	118	148	156	158	183	194	195
5	24	31	118	142	148	158	174	175	190	194
4	19	31	77	83	118	148	158	190	194	195
9	24	31	118	142	148	158	174	175	190	194
0	4	7	31	41	118	148	158	180	190	194
31	40	112	118	148	156	158	180	183	194	195
31	112	118	148	156	158	172	180	183	194	195
31	35	89	112	118	148	158	190	194	195	200
0	19	21	31	41	118	148	158	194	201	205
0	19	21	31	41	45	118	148	158	194	205
21	31	35	89	118	148	158	172	190	194	195
4	6	12	31	118	148	158	180	190	194	195
31	36	89	104	118	148	158	190	194	195	201
31	35	89	112	118	128	148	158	190	194	195
21	31	112	118	148	156	158	180	183	194	195
19	21	26	31	66	118	148	158	183	194	195
7	26	31	53	104	118	148	156	158	194	205
21	31	109	118	148	156	158	180	183	194	195
7	21	31	66	97	118	148	158	183	194	195
10	19	30	31	35	89	118	148	158	194	195
31	35	89	111	112	118	148	158	190	194	195
22	30	31	107	118	148	156	158	183	194	195
8	31	66	112	118	143	148	158	183	194	195
31	41	66	85	97	109	118	148	158	194	205
19	30	31	35	89	118	137	148	158	194	195
21	30	31	64	89	118	148	158	194	195	203
7	31	97	118	148	156	158	183	194	195	201
21	31	112	118	148	156	158	183	188	194	195
6	19	30	31	35	89	118	148	158	194	195
21	31	66	78	97	118	148	158	183	194	195
0	7	31	41	104	118	148	158	190	194	205
31	35	89	109	112	118	148	158	188	194	195
6	24	31	112	118	148	156	158	183	194	195
6	7	31	35	50	89	118	148	158	194	195
7	26	31	72	118	148	158	168	188	194	205
19	29	30	31	35	89	118	148	158	194	195
21	31	36	89	118	148	158	190	194	195	203
31	66	78	104	112	118	148	158	183	194	195
9	21	24	31	85	118	148	158	174	194	195
21	31	35	41	66	109	118	148	158	194	205
8	31	103	107	118	148	156	158	183	194	195
7	26	31	66	104	108	118	148	158	194	205
31	36	84	89	104	118	148	158	190	194	195
19	30	31	35	77	89	118	148	158	194	195
21	31	35	89	115	118	148	158	190	194	195
21	31	35	89	118	142	148	158	190	194	195
24	31	102	115	118	148	158	174	190	194	195
31	83	104	118	148	158	170	190	194	195	205
26	31	109	118	148	156	158	180	183	194	195
19	30	31	35	89	103	118	148	158	194	195
24	25	31	77	118	148	158	174	190	194	195
26	30	31	97	118	148	156	158	194	203	205
31	77	83	115	118	148	158	183	190	194	195
7	21	31	64	89	118	148	158	194	195	203
31	107	112	118	148	156	158	180	183	194	195
31	66	104	112	118	148	158	183	194	195	196
4	7	31	83	115	118	148	158	190	194	195
31	52	112	118	148	156	158	180	183	194	195
31	41	66	115	118	148	158	170	194	196	205
12	19	31	77	118	148	158	190	194	195	205
6	31	97	109	118	148	156	158	183	194	195
7	26	31	108	118	148	158	168	180	194	205
31	36	46	89	104	118	148	158	190	194	195
9	19	30	31	35	89	118	148	158	194	195
7	26	31	118	148	158	168	180	188	194	205
21	31	83	115	118	148	158	183	190	194	195
31	41	66	78	115	118	148	158	170	194	205
4	21	31	109	118	148	156	158	194	195	203
6	31	112	118	148	156	158	183	188	194	195
31	36	89	104	118	148	158	170	190	194	195
19	21	31	66	102	118	148	158	183	194	195
24	26	31	72	118	148	158	174	190	194	195
31	36	77	89	118	148	158	188	190	194	195
4	30	31	83	115	118	148	158	190	194	195
21	31	66	97	118	148	158	183	194	195	196
7	21	31	35	89	118	148	158	190	194	195
4	21	31	112	118	148	156	158	194	195	203
21	31	72	107	118	148	156	158	183	194	195
31	36	89	104	118	148	158	172	190	194	195
22	24	31	107	112	118	148	158	174	194	195
6	8	31	115	118	148	156	158	183	194	195
24	31	77	112	118	148	156	158	183	194	195
31	112	118	148	156	158	170	180	183	194	195
6	24	29	31	118	148	158	174	190	194	195
10	21	24	31	85	118	148	158	174	194	195
21	31	85	97	118	148	158	168	183	194	195
4	12	31	77	118	148	158	180	190	194	195
7	31	35	50	89	118	148	158	194	195	200
19	21	31	66	107	118	148	158	183	194	195
31	36	89	104	112	118	148	158	190	194	195
8	31	83	104	118	148	158	190	194	195	205
4	21	24	31	85	118	148	158	174	194	195
19	21	31	66	77	118	148	158	183	194	195
20	31	112	118	148	156	158	180	183	194	195
31	66	107	109	118	148	158	183	194	195	200
4	31	83	109	115	118	148	158	190	194	195
8	21	31	115	118	148	156	158	183	194	195
8	31	77	107	118	148	156	158	183	194	195
21	31	107	118	148	156	158	183	194	195	200
24	26	31	77	118	148	158	174	190	194	195
19	21	31	66	118	148	158	175	183	194	195
0	19	21	31	41	118	148	158	161	194	205
4	8	21	31	66	118	148	158	194	195	203
31	66	109	118	148	158	175	180	183	194	195
21	31	35	89	118	120	148	158	190	194	195
7	31	35	50	89	118	148	158	180	194	195
21	31	35	77	89	118	148	158	190	194	195
19	21	31	35	89	118	148	158	190	194	195
22	31	35	89	112	118	148	158	190	194	195
31	89	118	148	158	170	180	190	194	195	197
0	4	19	21	31	41	118	148	158	190	194
21	31	66	85	97	118	148	158	183	194	195
21	24	31	85	118	146	148	158	174	194	195
24	31	118	148	158	174	175	180	190	194	195
21	24	31	85	118	148	158	174	175	194	195
19	30	31	35	89	97	118	148	158	194	195
8	31	97	112	118	148	156	158	183	194	195
6	22	24	31	109	118	148	158	174	194	195
6	24	31	102	118	148	158	174	190	194	195
21	31	35	41	66	118	148	152	158	194	205
31	36	89	104	118	148	158	161	190	194	195
19	30	31	35	89	118	148	158	194	195	205
31	35	89	103	112	118	148	158	190	194	195
8	31	97	118	148	156	158	183	194	195	201
31	35	89	112	117	118	148	158	190	194	195
22	24	31	107	109	118	148	158	174	194	195
19	31	66	107	112	118	148	158	183	194	195
24	26	31	103	118	148	158	174	190	194	195
21	31	35	72	89	118	148	158	190	194	195
21	22	24	31	107	118	148	158	174	194	195
0	26	30	31	104	118	148	158	194	203	205
21	30	31	107	118	148	156	158	183	194	195
22	24	31	77	118	148	158	174	190	194	195
31	41	66	104	118	148	158	170	194	196	205
19	21	31	66	118	148	158	183	194	195	201
8	25	31	107	118	148	156	158	183	194	195
26	31	66	109	115	118	148	158	194	203	205
31	77	83	118	148	158	180	183	190	194	195
31	97	109	118	148	156	158	183	194	195	201
7	26	31	104	118	148	158	168	188	194	205
30	31	107	112	118	148	156	158	183	194	195
0	6	19	31	41	118	148	158	190	194	205
30	31	107	115	118	148	156	158	183	194	195
31	41	66	102	104	118	148	158	170	194	205
31	41	66	72	85	109	118	148	158	194	205
19	21	26	31	118	148	156	158	183	194	195
31	112	118	148	156	158	175	180	183	194	195
24	31	71	112	118	148	158	174	190	194	195
31	83	112	115	118	148	158	183	190	194	195
6	12	19	31	118	148	158	190	194	195	205
19	30	31	35	89	118	148	158	194	195	201
8	21	31	35	89	118	148	158	190	194	195
26	31	66	72	109	118	148	158	194	203	205
31	109	118	148	156	158	175	180	183	194	195
21	24	31	85	107	118	148	158	174	194	195
7	31	89	97	118	148	158	183	190	194	195
24	25	31	118	148	158	174	175	190	194	195
21	31	97	118	148	158	168	183	194	195	196
21	31	97	118	148	158	168	175	183	194	195
24	26	31	115	118	148	158	174	190	194	195
