12	29	85	92	97	102	117	118	156	170	195
21	29	85	97	102	117	118	147	156	170	195
29	41	56	89	102	103	117	118	170	182	195
19	29	63	97	102	117	118	156	170	182	195
29	31	41	68	102	117	118	170	174	182	195
29	41	56	72	102	117	118	170	174	182	195
8	29	36	102	117	118	156	170	182	183	195
22	29	40	41	66	102	117	118	170	182	195
18	29	41	89	102	117	118	170	176	182	195
24	29	40	41	102	117	118	170	174	182	195
29	41	89	102	117	118	141	152	170	182	195
29	37	97	102	117	118	156	157	170	182	195
29	31	41	96	102	117	118	170	174	182	195
29	39	85	93	97	102	117	118	156	170	195
29	41	102	117	118	156	170	174	181	182	195
29	55	85	97	102	117	118	156	170	174	195
29	41	56	102	115	117	118	170	174	182	195
29	41	89	99	102	117	118	170	182	195	203
29	41	102	117	118	120	137	170	174	182	195
12	29	97	102	117	118	141	156	170	182	195
29	41	56	83	102	117	118	170	174	182	195
29	58	85	97	102	112	117	118	156	170	195
29	41	89	101	102	117	118	170	172	182	195
7	18	29	102	117	118	156	170	182	183	195
29	96	102	117	118	170	174	182	185	195	197
29	41	68	89	102	117	118	170	182	195	197
29	41	102	112	117	118	167	170	174	182	195
22	29	41	97	102	117	118	170	174	182	195
29	41	89	102	117	118	149	170	182	195	197
29	41	56	102	117	118	170	174	182	184	195
24	29	83	102	117	118	170	174	182	195	197
29	31	68	83	85	97	102	117	118	170	195
19	24	29	102	107	117	118	156	170	182	195
24	29	41	102	115	117	118	170	174	182	195
6	29	41	97	102	117	118	170	174	182	195
29	30	41	97	102	117	118	170	174	182	195
29	35	102	117	118	170	174	182	185	195	197
29	31	41	102	114	117	118	170	174	182	195
29	41	102	109	117	118	167	170	174	182	195
29	31	83	102	117	118	128	170	174	182	195
29	41	102	117	118	137	170	174	176	182	195
8	29	37	102	117	118	156	170	182	183	195
29	40	41	102	117	118	170	174	175	182	195
21	29	41	89	102	117	118	170	182	195	197
7	29	102	117	118	170	174	182	185	195	197
25	29	41	89	102	117	118	167	170	182	195
28	29	40	83	102	117	118	170	175	183	195
29	102	117	118	148	170	174	182	185	195	197
29	41	89	102	117	118	161	167	170	182	195
29	30	83	102	117	118	170	174	182	195	197
19	29	35	41	102	117	118	170	174	182	195
29	41	93	102	117	118	152	170	174	182	195
29	41	93	102	117	118	170	174	178	182	195
29	41	102	117	118	137	161	170	174	182	195
29	41	97	102	112	117	118	170	174	182	195
29	41	102	117	118	120	167	170	174	182	195
29	41	102	103	117	118	167	170	174	182	195
29	97	102	117	118	141	149	170	174	182	195
29	41	89	102	117	118	142	167	170	182	195
29	41	97	102	114	117	118	170	174	182	195
29	30	41	102	117	118	170	174	175	182	195
28	29	40	83	102	117	118	170	174	183	195
29	83	97	102	117	118	156	170	182	186	195
29	35	41	89	102	117	118	170	176	182	195
29	85	97	102	117	118	156	157	170	186	195
29	76	102	117	118	128	170	174	182	185	195
21	29	41	102	117	118	170	174	175	182	195
29	64	76	83	102	117	118	170	174	182	195
19	29	41	93	102	117	118	170	174	182	195
0	29	31	68	97	102	115	117	118	170	195
29	41	102	115	117	118	170	174	181	182	195
29	83	95	102	117	118	170	174	182	195	197
26	29	41	93	102	117	118	170	174	182	195
22	24	29	41	89	102	117	118	170	182	195
29	61	97	102	117	118	156	170	182	195	203
29	41	102	117	118	170	174	175	178	182	195
24	29	41	72	89	102	117	118	170	182	195
12	29	62	85	97	102	117	118	156	170	195
29	41	68	89	102	108	117	118	170	182	195
25	29	83	102	117	118	170	174	182	195	197
8	29	41	89	102	117	118	167	170	182	195
29	35	41	102	117	118	143	170	174	182	195
26	29	83	102	117	118	170	174	182	195	197
29	31	102	117	118	148	170	174	182	185	195
28	29	97	102	117	118	129	156	170	182	195
29	31	64	102	117	118	170	174	182	185	195
29	41	102	117	118	142	167	170	174	182	195
29	41	102	117	118	127	170	174	181	182	195
29	31	83	102	112	117	118	170	174	182	195
29	41	68	102	117	118	167	170	174	182	195
0	19	29	31	68	97	102	117	118	170	195
29	41	102	112	117	118	137	170	174	182	195
29	62	85	97	102	117	118	156	157	170	195
29	41	102	116	117	118	167	170	174	182	195
29	40	41	56	102	117	118	170	174	182	195
8	29	85	97	102	117	118	141	156	170	195
29	41	85	93	102	117	118	170	174	182	195
29	41	56	67	102	117	118	170	174	182	195
29	76	83	102	117	118	128	170	174	182	195
22	29	97	102	117	118	154	170	174	182	195
8	29	36	97	102	117	118	156	170	182	195
29	41	89	93	102	104	117	118	170	182	195
19	29	97	102	117	118	156	170	182	190	195
26	29	41	102	117	118	170	174	181	182	195
8	29	41	89	93	102	117	118	170	182	195
29	76	83	102	117	118	170	174	182	195	200
29	41	56	102	117	118	143	170	174	182	195
29	40	62	97	102	117	118	156	170	182	195
29	76	102	103	117	118	170	174	182	185	195
29	41	102	112	117	118	170	174	181	182	195
24	29	76	102	117	118	170	174	182	185	195
6	29	41	102	117	118	137	170	174	182	195
29	102	115	117	118	170	174	182	185	195	197
29	102	109	117	118	170	174	182	185	195	197
8	29	76	83	102	117	118	170	174	182	195
29	41	56	89	102	115	117	118	170	182	195
28	29	40	83	102	117	118	152	170	183	195
29	31	41	102	117	118	170	174	182	195	204
29	68	83	85	97	102	117	118	170	195	197
28	29	30	40	83	102	117	118	170	183	195
29	41	77	102	117	118	170	174	175	182	195
29	41	56	102	117	118	170	174	182	185	195
29	83	102	117	118	170	174	175	182	184	195
29	31	36	102	104	117	118	170	174	182	195
29	41	102	117	118	129	170	174	175	182	195
29	63	72	85	97	102	117	118	156	170	195
29	35	41	102	117	118	161	170	174	182	195
29	41	89	102	117	118	152	167	170	182	195
29	41	89	102	117	118	138	170	182	190	195
29	85	97	102	104	117	118	170	174	182	195
21	29	41	97	102	117	118	170	174	182	195
29	31	83	102	117	118	148	170	174	182	195
29	36	40	85	97	102	117	118	156	170	195
29	41	89	102	115	117	118	167	170	182	195
29	102	117	118	170	174	182	185	195	196	197
29	41	66	102	117	118	137	170	174	182	195
29	41	85	97	102	117	118	129	156	170	195
18	26	29	85	97	102	117	118	156	170	195
29	30	41	89	101	102	117	118	170	182	195
29	83	102	117	118	170	174	176	182	195	197
29	62	97	102	117	118	149	170	174	182	195
29	41	89	102	117	118	156	170	182	195	197
29	102	117	118	156	170	174	182	185	195	197
29	31	72	102	117	118	170	174	182	185	195
29	66	102	117	118	170	174	182	185	195	197
24	29	41	102	117	118	120	170	174	182	195
24	29	41	64	102	117	118	170	174	182	195
29	41	93	102	117	118	161	170	174	182	195
29	58	85	97	102	117	118	156	170	180	195
29	41	102	117	118	142	170	174	175	182	195
29	76	83	102	103	117	118	170	174	182	195
29	41	68	102	117	118	170	174	175	182	195
24	29	102	117	118	170	174	182	185	195	197
29	41	72	102	117	118	137	170	174	182	195
29	30	102	117	118	170	174	182	185	195	197
2	29	72	85	97	102	117	118	156	170	195
29	41	89	102	117	118	149	170	182	195	203
29	30	85	97	102	117	118	156	170	186	195
29	61	85	97	102	117	118	156	170	195	203
0	29	68	97	102	117	118	170	182	184	195
29	41	89	102	117	118	167	170	176	182	195
17	21	29	97	102	117	118	156	170	182	195
29	63	97	102	117	118	149	170	174	182	195
29	41	89	101	102	117	118	149	170	182	195
29	31	41	102	109	117	118	170	174	182	195
26	29	35	41	102	117	118	170	174	182	195
29	41	102	117	118	167	170	174	176	182	195
2	8	29	97	102	117	118	156	170	182	195
29	41	89	102	103	117	118	170	182	190	195
29	41	102	117	118	127	167	170	174	182	195
29	35	41	89	102	117	118	156	170	182	195
29	31	41	102	117	118	127	170	174	182	195
8	29	41	89	102	117	118	170	181	182	195
29	61	72	85	97	102	117	118	156	170	195
29	35	41	102	112	117	118	170	174	182	195
24	29	40	66	97	102	104	117	118	170	195
29	41	102	115	117	118	137	170	174	182	195
6	29	102	117	118	170	174	175	182	185	195
29	41	93	102	117	118	142	170	174	182	195
29	41	56	102	103	117	118	170	174	182	195
29	102	117	118	156	170	174	175	182	185	195
29	41	67	97	102	117	118	170	174	182	195
29	30	41	102	117	118	167	170	174	182	195
29	31	67	83	102	117	118	170	174	182	195
29	68	85	97	101	102	117	118	168	170	195
29	97	102	117	118	156	158	170	180	182	195
29	41	102	117	118	167	170	174	182	195	196
22	29	81	102	117	118	170	174	182	183	195
29	76	102	104	117	118	170	174	182	185	195
29	41	68	102	117	118	137	170	174	182	195
29	41	93	102	116	117	118	170	174	182	195
29	102	115	117	118	170	174	175	182	185	195
29	73	76	83	102	117	118	170	174	182	195
24	29	41	68	89	102	117	118	170	182	195
29	60	97	102	117	118	129	156	170	182	195
6	29	41	102	117	118	170	174	175	182	195
29	83	102	112	117	118	170	174	182	195	197
28	29	85	97	102	117	118	156	170	178	195
29	31	95	102	117	118	170	174	182	185	195
29	41	56	89	102	117	118	149	170	182	195
18	22	29	41	89	102	117	118	170	182	195
29	40	41	102	117	118	137	170	174	182	195
19	29	31	66	68	97	102	117	118	170	195
8	29	35	68	85	102	117	118	170	174	195
29	41	102	117	118	170	174	181	182	195	196
25	29	65	97	102	117	118	170	174	182	195
0	29	41	89	102	117	118	170	182	195	203
21	29	41	102	117	118	137	170	174	182	195
29	41	102	103	117	118	137	170	174	182	195
29	35	41	95	102	117	118	170	174	182	195
29	41	89	102	111	117	118	170	182	195	203
29	58	97	102	117	118	156	170	182	195	204
8	29	31	41	102	117	118	170	174	182	195
29	30	41	89	102	117	118	167	170	182	195
29	102	117	118	149	170	174	180	182	185	195
26	29	102	117	118	170	174	182	185	195	197
29	102	117	118	127	170	174	182	185	195	197
29	41	89	102	117	118	129	170	182	195	197
29	41	72	102	117	118	167	170	174	182	195
24	29	41	95	102	117	118	170	174	182	195
29	41	102	117	118	129	170	174	181	182	195
8	29	41	56	102	117	118	170	174	182	195
29	41	56	76	102	117	118	170	174	182	195
29	39	41	89	102	117	118	170	182	190	195
7	29	31	102	117	118	170	174	182	185	195
29	41	97	102	117	118	170	174	178	182	195
29	41	76	89	102	117	118	170	182	195	197
29	41	93	102	117	118	156	170	174	182	195
29	35	41	102	117	118	170	174	182	195	196
29	41	76	102	117	118	137	170	174	182	195
8	29	41	97	102	117	118	156	170	182	195
22	29	41	89	102	117	118	170	182	195	203
29	41	89	102	117	118	156	170	181	182	195
24	26	29	41	102	117	118	170	174	182	195
29	35	41	102	104	117	118	170	174	182	195
24	29	102	107	117	118	156	170	182	195	197
29	102	117	118	170	174	176	182	185	195	197
24	29	31	102	117	118	170	174	182	185	195
29	102	117	118	128	170	174	182	185	195	197
29	85	102	104	117	118	149	156	170	183	195
8	29	62	97	102	117	118	156	170	182	195
8	29	60	102	117	118	156	170	182	183	195
29	41	102	103	117	118	170	174	181	182	195
29	95	102	117	118	170	174	182	185	195	197
29	85	97	102	117	118	156	170	178	190	195
25	29	41	102	117	118	170	174	181	182	195
29	35	41	89	102	109	117	118	170	182	195
26	29	41	102	117	118	170	174	175	182	195
29	41	97	102	117	118	149	170	174	182	195
21	29	76	102	117	118	170	174	182	185	195
29	41	66	97	102	117	118	170	174	182	195
17	29	30	102	117	118	120	156	170	182	195
21	29	41	89	102	117	118	170	182	190	195
29	41	56	102	117	118	127	170	174	182	195
8	29	35	41	102	117	118	170	174	182	195
29	41	89	102	117	118	167	170	182	193	195
29	97	102	117	118	129	156	158	170	182	195
29	31	64	83	102	117	118	170	174	182	195
29	97	102	117	118	156	158	170	174	182	195
19	29	97	102	117	118	156	158	170	182	195
17	29	37	97	102	117	118	156	170	182	195
29	41	93	95	102	117	118	170	174	182	195
29	41	97	102	109	117	118	170	174	182	195
19	29	41	97	102	117	118	170	174	182	195
29	41	89	102	108	117	118	149	170	182	195
7	29	102	117	118	170	174	175	182	185	195
29	41	89	102	117	118	170	182	184	190	195
29	41	102	114	117	118	137	170	174	182	195
29	41	56	89	102	117	118	152	170	182	195
29	41	89	102	117	118	149	167	170	182	195
7	29	35	40	85	102	117	118	170	174	195
29	30	102	117	118	170	174	175	182	185	195
29	35	41	77	102	117	118	170	174	182	195
29	97	102	117	118	156	157	170	182	195	200
29	83	102	117	118	170	174	180	182	195	197
29	41	85	97	102	117	118	170	174	195	196
29	41	85	89	102	117	118	137	170	182	195
29	41	102	117	118	170	174	178	181	182	195
29	41	93	102	117	118	170	174	176	182	195
29	36	83	102	117	118	170	174	182	195	197
29	61	85	97	102	117	118	156	170	183	195
29	35	41	89	102	103	117	118	170	182	195
29	41	102	104	117	118	170	174	181	182	195
29	41	95	102	117	118	167	170	174	182	195
6	29	31	41	102	117	118	170	174	182	195
0	17	29	31	68	97	102	117	118	170	195
29	35	83	102	117	118	170	174	182	195	197
29	41	102	116	117	118	170	174	181	182	195
29	41	56	102	117	118	120	170	174	182	195
29	66	92	97	102	117	118	170	174	182	195
29	41	85	102	117	118	170	174	181	182	195
29	41	95	102	117	118	170	174	181	182	195
8	28	29	40	83	102	117	118	170	183	195
29	41	89	102	117	118	141	156	170	182	195
29	41	89	102	109	117	118	137	170	182	195
19	29	41	89	102	117	118	167	170	182	195
29	41	64	93	102	117	118	170	174	182	195
29	41	56	66	102	117	118	170	174	182	195
29	102	104	117	118	170	174	182	185	195	197
29	41	102	117	118	137	149	170	174	182	195
29	41	89	102	117	118	156	170	182	195	203
29	31	41	102	117	118	149	170	174	182	195
6	24	29	68	85	102	117	118	156	170	195
29	41	89	102	117	118	143	167	170	182	195
29	76	83	102	117	118	152	170	174	182	195
29	37	97	102	117	118	129	156	170	182	195
18	29	41	89	102	117	118	156	170	182	195
29	41	102	109	117	118	137	170	174	182	195
29	41	102	117	118	170	174	175	182	195	196
29	35	40	85	102	117	118	170	174	183	195
24	29	41	89	102	117	118	156	170	182	195
0	22	29	31	68	97	102	117	118	170	195
29	35	40	102	117	118	145	156	170	182	195
29	85	97	102	117	118	156	157	170	190	195
29	41	89	102	112	117	118	170	179	182	195
29	31	41	72	102	117	118	170	174	182	195
29	31	41	67	102	117	118	170	174	182	195
29	41	76	89	102	117	118	141	170	182	195
29	76	83	102	111	117	118	170	174	182	195
29	85	97	102	112	117	118	156	170	186	195
29	41	89	102	112	117	118	137	170	182	195
8	21	29	102	117	118	156	170	182	183	195
29	36	102	117	118	170	174	182	185	195	197
29	41	102	117	118	161	170	174	175	182	195
19	29	102	117	118	170	174	182	185	195	197
29	41	102	116	117	118	137	170	174	182	195
24	29	41	85	89	102	117	118	170	182	195
29	76	95	102	117	118	170	174	182	185	195
29	59	83	97	102	117	118	156	170	182	195
24	29	68	102	117	118	170	174	182	186	195
12	29	41	102	117	118	137	170	174	182	195
29	41	93	102	117	118	127	170	174	182	195
29	41	97	102	103	117	118	170	174	182	195
24	29	41	102	117	118	156	170	174	182	195
29	41	97	102	117	118	129	170	174	182	195
29	41	76	89	102	117	118	167	170	182	195
29	76	83	102	112	117	118	170	174	182	195
17	29	85	93	97	102	117	118	156	170	195
29	41	68	102	117	118	170	174	181	182	195
29	41	89	102	117	118	167	170	182	195	203
29	59	85	89	97	102	117	118	156	170	195
29	41	89	102	117	118	149	170	182	190	195
29	41	89	95	102	117	118	167	170	182	195
29	72	85	97	102	117	118	156	170	190	195
26	29	102	117	118	156	170	182	183	186	195
29	41	56	89	102	117	118	170	176	182	195
29	41	97	102	117	118	161	170	174	182	195
29	60	72	85	97	102	117	118	156	170	195
24	29	102	107	117	118	156	170	182	183	195
29	41	89	102	117	118	170	182	184	195	203
29	41	89	102	117	118	137	152	170	182	195
6	29	41	89	102	117	118	167	170	182	195
29	41	56	89	102	117	118	170	182	184	195
28	29	68	85	97	102	117	118	170	174	195
22	29	41	89	102	117	118	170	181	182	195
29	41	68	89	101	102	117	118	170	182	195
22	24	29	41	102	117	118	170	174	182	195
29	30	60	85	97	102	117	118	156	170	195
21	29	41	102	117	118	170	174	181	182	195
29	41	89	101	102	117	118	166	170	182	195
29	41	75	89	102	117	118	170	182	190	195
29	97	102	117	118	156	170	180	182	195	200
21	29	85	97	102	112	117	118	156	170	195
29	41	85	102	117	118	170	174	175	182	195
29	41	89	102	114	117	118	167	170	182	195
29	59	97	102	117	118	156	170	182	195	203
29	41	93	102	114	117	118	170	174	182	195
12	29	41	93	102	117	118	170	174	182	195
24	29	41	77	102	117	118	170	174	182	195
29	83	85	97	102	117	118	156	158	170	195
24	29	41	102	116	117	118	170	174	182	195
12	29	63	85	97	102	117	118	156	170	195
29	31	72	85	97	102	117	118	156	170	195
29	41	102	117	118	137	170	174	182	185	195
29	62	83	97	102	117	118	156	170	182	195
29	41	56	96	102	117	118	170	174	182	195
29	41	89	102	112	117	118	170	181	182	195
8	29	76	102	117	118	170	174	182	185	195
28	29	40	75	83	102	117	118	170	183	195
29	102	117	118	128	170	174	175	182	185	195
29	31	83	102	117	118	152	170	174	182	195
29	39	97	102	117	118	152	170	174	182	195
29	41	89	102	108	117	118	170	176	182	195
29	102	103	117	118	170	174	182	185	195	197
0	29	31	68	97	102	117	118	152	170	195
19	29	63	85	97	102	117	118	156	170	195
7	29	101	102	117	118	156	170	182	183	195
29	68	85	97	102	117	118	120	148	170	195
28	29	40	83	102	117	118	170	183	195	200
29	30	102	117	118	120	152	156	170	182	195
12	29	41	102	117	118	170	174	181	182	195
29	97	102	117	118	170	174	175	182	185	195
29	35	41	102	117	118	142	170	174	182	195
12	24	29	41	102	117	118	170	174	182	195
21	29	83	97	102	117	118	156	170	182	195
29	35	85	102	112	117	118	170	174	195	196
29	63	97	102	117	118	147	156	170	182	195
6	29	41	89	102	117	118	170	179	182	195
29	41	89	102	109	117	118	170	182	195	203
29	85	97	102	112	117	118	156	170	190	195
29	41	56	102	117	118	170	174	182	195	204
29	40	63	97	102	117	118	156	170	182	195
29	72	85	97	102	117	118	156	170	186	195
29	102	117	118	161	170	174	175	182	185	195
29	85	97	102	117	118	141	156	170	180	195
25	29	41	93	102	117	118	170	174	182	195
8	28	29	85	97	102	117	118	156	170	195
29	41	67	89	102	117	118	167	170	182	195
29	40	41	102	117	118	170	174	181	182	195
8	29	58	97	102	117	118	156	170	182	195
21	29	35	41	89	102	117	118	170	182	195
29	35	41	67	102	117	118	170	174	182	195
24	29	41	102	109	117	118	170	174	182	195
29	102	112	117	118	170	174	175	182	185	195
29	41	66	102	117	118	170	174	175	182	195
29	72	76	83	102	117	118	170	174	182	195
29	41	102	117	118	161	170	174	181	182	195
21	29	31	41	102	117	118	170	174	182	195
21	29	102	117	118	170	174	175	182	185	195
29	35	41	102	117	118	170	174	182	195	204
29	102	117	118	170	174	182	185	195	197	200
29	76	102	117	118	148	170	174	182	185	195
29	41	56	95	102	117	118	170	174	182	195
29	41	56	102	117	118	170	174	182	195	196
24	29	68	77	85	102	117	118	156	170	195
29	41	56	102	117	118	170	174	176	182	195
29	36	76	102	117	118	170	174	182	185	195
24	29	41	102	117	118	170	174	178	182	195
29	93	97	102	117	118	156	157	170	182	195
29	39	97	102	117	118	141	156	170	182	195
24	29	41	102	117	118	170	174	182	190	195
29	35	68	85	102	106	117	118	170	174	195
29	102	112	117	118	141	156	170	182	183	195
29	41	56	102	117	118	149	170	174	182	195
29	31	83	85	102	117	118	170	174	182	195
29	41	97	102	117	118	156	170	178	182	195
29	66	76	102	117	118	170	174	182	185	195
29	58	85	97	102	117	118	156	170	174	195
12	29	92	97	102	117	118	156	170	182	195
8	29	41	97	102	117	118	170	174	182	195
29	41	89	102	117	118	170	177	182	195	203
24	29	40	102	107	117	118	156	170	183	195
28	29	97	102	117	118	156	170	182	183	195
29	31	73	83	102	117	118	170	174	182	195
29	41	83	102	117	118	170	174	181	182	195
29	41	72	89	93	102	117	118	170	182	195
29	31	41	102	117	118	170	174	182	185	195
29	35	41	76	89	102	117	118	170	182	195
29	35	40	41	102	117	118	170	174	182	195
29	81	102	117	118	120	170	174	180	182	195
29	36	97	102	112	117	118	156	170	182	195
29	76	83	102	117	118	142	170	174	182	195
29	41	102	114	117	118	170	174	181	182	195
29	41	89	102	117	118	129	141	170	182	195
2	29	85	97	102	112	117	118	156	170	195
29	76	102	117	118	127	170	174	182	185	195
24	29	102	107	117	118	156	170	182	193	195
29	102	111	117	118	170	174	182	185	195	197
29	40	83	102	117	118	170	174	182	195	197
29	67	76	102	117	118	170	174	182	185	195
29	31	83	102	117	118	170	174	182	190	195
8	29	41	102	117	118	137	170	174	182	195
29	41	86	89	102	117	118	170	182	195	197
29	41	89	93	102	103	117	118	170	182	195
29	41	89	102	117	118	167	170	178	182	195
7	29	83	102	117	118	170	174	182	195	197
24	29	41	102	117	118	170	174	182	195	204
29	35	41	66	102	117	118	170	174	182	195
29	41	56	102	114	117	118	170	174	182	195
24	29	30	41	89	102	117	118	170	182	195
29	72	102	117	118	170	174	175	182	185	195
29	31	41	102	117	118	156	170	174	182	195
29	76	83	102	117	118	170	174	182	195	196
29	76	102	117	118	156	170	174	182	185	195
0	22	29	102	117	118	170	174	182	183	195
29	39	85	97	102	107	117	118	156	170	195
29	41	89	102	109	117	118	170	179	182	195
29	31	102	111	117	118	170	174	182	185	195
26	29	41	56	102	117	118	170	174	182	195
29	41	85	89	102	117	118	170	182	195	203
0	29	30	31	68	97	102	117	118	170	195
29	76	102	116	117	118	170	174	182	185	195
19	24	29	41	102	117	118	170	174	182	195
29	41	77	89	101	102	117	118	170	182	195
29	31	102	112	117	118	170	174	182	185	195
29	60	97	102	114	117	118	156	170	182	195
29	31	40	83	102	117	118	170	174	182	195
26	29	31	102	117	118	170	174	182	185	195
29	41	102	117	118	170	174	181	182	190	195
29	41	89	102	116	117	118	167	170	182	195
