0	11	22	27	33	35	39	40	41	42	53	64	66	83	151	153	172	180
0	11	22	27	35	39	40	41	42	53	64	66	83	94	151	153	172	180
0	22	27	31	33	34	35	39	41	42	66	71	83	151	153	172	180	183
0	22	27	31	33	34	35	39	41	42	66	83	101	151	153	172	180	183
0	22	27	31	33	34	35	39	41	42	66	83	114	151	153	172	180	183
0	22	27	31	34	35	39	41	42	64	66	71	83	84	151	172	180	183
0	22	27	31	34	35	39	41	42	64	66	71	83	151	153	172	180	183
0	22	27	31	34	35	39	41	42	64	66	83	84	101	151	172	180	183
0	22	27	31	34	35	39	41	42	64	66	83	84	114	151	172	180	183
0	22	27	31	34	35	39	41	42	64	66	83	101	151	153	172	180	183
0	22	27	31	34	35	39	41	42	64	66	83	114	151	153	172	180	183
0	22	27	31	34	35	39	41	42	66	71	83	94	151	153	172	180	183
0	22	27	31	34	35	39	41	42	66	83	94	101	151	153	172	180	183
0	22	27	31	34	35	39	41	42	66	83	94	114	151	153	172	180	183
0	22	27	33	35	39	40	41	42	53	61	64	66	83	151	153	172	180
0	22	27	33	35	39	40	41	42	53	64	66	83	84	151	153	172	180
0	22	27	35	39	40	41	42	53	61	64	66	83	94	151	153	172	180
0	22	27	35	39	40	41	42	53	64	66	83	84	94	151	153	172	180
0	22	31	33	34	35	39	41	42	64	66	71	83	84	151	172	180	183
0	22	31	33	34	35	39	41	42	64	66	71	83	151	153	172	180	183
0	22	31	33	34	35	39	41	42	64	66	83	84	101	151	172	180	183
0	22	31	33	34	35	39	41	42	64	66	83	84	114	151	172	180	183
0	22	31	33	34	35	39	41	42	64	66	83	101	151	153	172	180	183
0	22	31	33	34	35	39	41	42	64	66	83	114	151	153	172	180	183
0	22	31	34	35	39	41	42	64	66	71	83	84	94	151	172	180	183
0	22	31	34	35	39	41	42	64	66	71	83	94	151	153	172	180	183
0	22	31	34	35	39	41	42	64	66	83	84	94	101	151	172	180	183
0	22	31	34	35	39	41	42	64	66	83	84	94	114	151	172	180	183
0	22	31	34	35	39	41	42	64	66	83	94	101	151	153	172	180	183
0	22	31	34	35	39	41	42	64	66	83	94	114	151	153	172	180	183
