0	22	27	31	35	39	40	41	42	66	83	84	151	172	180	183
0	22	27	31	35	39	40	41	42	66	83	151	153	172	180	183
0	22	31	33	35	39	40	41	42	66	83	84	151	172	180	183
0	22	31	33	35	39	40	41	42	66	83	151	153	172	180	183
0	22	31	35	39	40	41	42	66	83	84	94	151	172	180	183
0	22	31	35	39	40	41	42	66	83	94	151	153	172	180	183
0	11	22	27	35	39	40	41	42	66	83	151	153	172	180	183
0	22	27	31	35	39	40	41	42	66	71	151	153	172	180	183
0	22	27	35	39	40	41	42	61	66	83	151	153	172	180	183
0	22	31	33	35	39	40	41	42	66	71	151	153	172	180	183
0	22	31	35	39	40	41	42	66	71	94	151	153	172	180	183
0	27	31	35	39	40	41	42	64	66	71	151	153	172	180	183
0	27	31	35	39	40	41	42	64	66	83	84	151	172	180	183
0	27	31	35	39	40	41	42	64	66	83	151	153	172	180	183
0	27	31	35	39	40	41	42	66	83	84	151	153	172	180	183
0	31	33	35	39	40	41	42	64	66	71	151	153	172	180	183
0	31	33	35	39	40	41	42	64	66	83	84	151	172	180	183
0	31	33	35	39	40	41	42	64	66	83	151	153	172	180	183
0	31	33	35	39	40	41	42	66	83	84	151	153	172	180	183
0	31	35	39	40	41	42	64	66	71	94	151	153	172	180	183
0	31	35	39	40	41	42	64	66	83	84	94	151	172	180	183
0	31	35	39	40	41	42	64	66	83	94	151	153	172	180	183
0	31	35	39	40	41	42	66	83	84	94	151	153	172	180	183
