29	31	39	41	55	66	102	117	118	149	170	174	182	195	201
29	31	41	61	66	102	103	117	118	170	174	182	195	196	201
29	31	41	66	102	117	118	120	139	149	170	174	182	195	201
29	31	41	60	66	85	102	117	118	145	170	174	182	195	201
17	29	31	41	55	66	102	117	118	149	170	174	182	195	201
29	31	41	59	66	97	102	117	118	170	174	182	195	201	204
29	31	41	60	66	85	102	117	118	170	174	182	195	201	204
29	31	41	60	66	85	102	117	118	126	170	174	182	195	201
29	31	41	55	66	102	117	118	149	170	174	182	184	195	201
29	31	41	59	66	85	102	104	117	118	170	174	182	195	201
29	31	41	61	66	102	117	118	129	170	174	182	195	196	201
29	31	41	61	66	102	117	118	170	174	182	195	196	201	204
29	31	41	55	66	102	117	118	149	170	174	182	193	195	201
29	31	41	61	66	101	102	117	118	170	174	182	195	196	201
6	29	31	41	59	66	97	102	117	118	170	174	182	195	201
29	31	41	60	66	85	102	116	117	118	170	174	182	195	201
29	31	41	66	72	102	117	118	150	159	170	174	182	183	195
29	31	41	55	66	102	117	118	126	150	170	174	182	195	201
29	31	41	61	66	102	117	118	119	129	170	174	182	195	201
29	31	41	61	66	102	117	118	170	174	182	195	196	197	201
29	31	41	66	102	104	117	118	150	159	170	174	182	183	195
29	31	41	59	66	85	101	102	117	118	170	174	182	195	201
29	31	41	61	66	102	117	118	119	120	170	174	182	195	201
29	31	41	60	66	85	89	102	117	118	170	174	182	195	201
25	29	31	41	59	66	97	102	117	118	170	174	182	195	201
