3	6	68	107	117	158	183	194
3	21	68	107	117	158	183	194
3	25	68	107	117	158	183	194
3	56	68	107	117	158	183	194
3	68	71	107	117	158	183	194
3	68	72	107	117	158	183	194
3	68	77	107	117	158	183	194
3	68	97	107	117	158	183	194
3	68	103	107	117	158	183	194
3	68	104	107	117	158	183	194
3	68	107	108	117	158	183	194
3	68	107	112	117	158	183	194
3	68	107	115	117	158	183	194
3	68	107	117	125	158	183	194
3	68	107	117	137	158	183	194
3	68	107	117	143	158	183	194
3	68	107	117	158	167	183	194
3	68	107	117	158	175	183	194
3	68	107	117	158	179	183	194
3	68	107	117	158	180	183	194
3	68	107	117	158	181	183	194
3	68	107	117	158	183	194	200
3	6	68	107	117	158	182	183
3	21	68	107	117	158	182	183
3	25	68	107	117	158	182	183
3	56	68	107	117	158	182	183
3	68	71	107	117	158	182	183
3	68	72	107	117	158	182	183
3	68	77	107	117	158	182	183
3	68	97	107	117	158	182	183
3	68	103	107	117	158	182	183
3	68	104	107	117	158	182	183
3	68	107	108	117	158	182	183
3	68	107	112	117	158	182	183
3	68	107	115	117	158	182	183
3	68	107	117	125	158	182	183
3	68	107	117	137	158	182	183
3	68	107	117	143	158	182	183
3	68	107	117	158	167	182	183
3	68	107	117	158	175	182	183
3	68	107	117	158	179	182	183
3	68	107	117	158	180	182	183
3	68	107	117	158	181	182	183
3	68	107	117	158	182	183	200
3	5	68	117	158	180	182	183
3	5	68	112	117	158	183	194
3	5	68	117	158	180	183	194
3	4	68	112	117	158	183	194
3	4	68	117	158	180	183	194
3	4	21	68	117	158	182	183
3	4	68	117	158	180	182	183
3	4	68	112	117	158	182	183
3	21	22	68	117	158	182	183
3	22	68	117	158	180	183	194
3	4	21	68	117	158	183	194
3	10	68	117	158	180	182	183
3	10	68	112	117	158	182	183
3	68	112	117	146	158	183	194
3	21	68	117	146	158	183	194
3	22	68	112	117	158	183	194
3	5	21	68	117	158	182	183
3	5	68	112	117	158	182	183
3	10	21	68	117	158	183	194
3	21	22	68	117	158	183	194
3	9	21	68	117	158	183	194
3	9	68	112	117	158	182	183
3	9	21	68	117	158	182	183
3	9	68	112	117	158	183	194
3	9	68	117	158	180	183	194
3	10	68	112	117	158	183	194
3	10	68	117	158	180	183	194
3	10	21	68	117	158	182	183
3	22	68	117	158	180	182	183
3	5	21	68	117	158	183	194
3	9	68	117	158	180	182	183
3	22	68	112	117	158	182	183
3	29	68	112	117	158	182	183
3	21	26	68	117	158	183	194
3	68	89	112	117	158	182	183
3	68	117	146	158	180	183	194
3	68	89	117	158	180	182	183
3	26	68	117	158	180	182	183
3	21	27	68	117	158	182	183
3	68	89	112	117	158	183	194
3	21	27	68	117	158	183	194
3	21	68	89	117	158	182	183
3	68	102	112	117	158	182	183
3	21	68	102	117	158	182	183
3	68	102	117	158	180	182	183
3	21	68	117	158	183	194	205
3	68	117	158	180	183	194	205
3	21	68	117	158	182	183	201
3	68	102	117	158	180	183	194
3	68	102	112	117	158	183	194
3	21	68	102	117	158	183	194
3	68	112	117	146	158	182	183
3	21	29	68	117	158	182	183
3	68	117	146	158	180	182	183
3	68	117	158	180	182	183	205
3	29	68	112	117	158	183	194
3	68	112	117	158	183	194	205
3	68	112	117	158	182	183	201
3	21	68	117	158	183	194	201
3	68	112	117	158	183	194	201
3	68	117	158	180	183	194	201
3	21	68	117	158	182	183	205
3	29	68	117	158	180	183	194
3	29	68	117	158	180	182	183
3	21	68	117	146	158	182	183
3	68	112	117	158	182	183	205
3	68	117	158	180	182	183	201
3	26	68	112	117	158	183	194
3	21	29	68	117	158	183	194
3	21	26	68	117	158	182	183
3	26	68	112	117	158	182	183
3	68	89	117	158	180	183	194
3	26	68	117	158	180	183	194
3	27	68	117	158	180	183	194
3	27	68	112	117	158	183	194
3	21	68	89	117	158	183	194
3	27	68	117	158	180	182	183
3	27	68	112	117	158	182	183
3	6	68	107	118	158	183	194
3	21	68	107	118	158	183	194
3	25	68	107	118	158	183	194
3	56	68	107	118	158	183	194
3	68	71	107	118	158	183	194
3	68	72	107	118	158	183	194
3	68	77	107	118	158	183	194
3	68	97	107	118	158	183	194
3	68	103	107	118	158	183	194
3	68	104	107	118	158	183	194
3	68	107	108	118	158	183	194
3	68	107	112	118	158	183	194
3	68	107	115	118	158	183	194
3	68	107	118	125	158	183	194
3	68	107	118	137	158	183	194
3	68	107	118	143	158	183	194
3	68	107	118	158	167	183	194
3	68	107	118	158	175	183	194
3	68	107	118	158	179	183	194
3	68	107	118	158	180	183	194
3	68	107	118	158	181	183	194
3	68	107	118	158	183	194	200
3	6	68	107	118	158	182	183
3	21	68	107	118	158	182	183
3	25	68	107	118	158	182	183
3	56	68	107	118	158	182	183
3	68	71	107	118	158	182	183
3	68	72	107	118	158	182	183
3	68	77	107	118	158	182	183
3	68	97	107	118	158	182	183
3	68	103	107	118	158	182	183
3	68	104	107	118	158	182	183
3	68	107	108	118	158	182	183
3	68	107	112	118	158	182	183
3	68	107	115	118	158	182	183
3	68	107	118	125	158	182	183
3	68	107	118	137	158	182	183
3	68	107	118	143	158	182	183
3	68	107	118	158	167	182	183
3	68	107	118	158	175	182	183
3	68	107	118	158	179	182	183
3	68	107	118	158	180	182	183
3	68	107	118	158	181	182	183
3	68	107	118	158	182	183	200
3	5	68	118	158	180	182	183
3	5	68	118	158	180	183	194
3	10	21	68	118	158	182	183
