31	41	68	84	89	102	107	118	120	157	170	194	195
29	31	41	66	68	89	102	107	118	126	170	179	183
7	31	36	40	41	102	107	116	118	120	152	174	194
26	31	36	41	66	68	89	102	107	114	118	170	195
22	31	40	46	68	89	102	117	118	176	183	184	195
29	31	41	66	68	89	101	102	107	118	170	183	200
31	41	67	68	79	89	102	107	118	170	184	194	195
31	36	40	48	68	75	89	102	117	118	119	184	195
7	41	89	107	118	152	158	166	170	183	184	193	195
31	41	68	89	102	107	118	120	140	152	170	194	195
7	31	40	41	72	102	107	116	118	120	152	174	194
22	31	36	40	89	102	107	114	116	118	163	170	195
31	41	56	68	85	89	102	107	114	118	170	194	195
7	31	41	68	89	102	107	109	118	152	176	182	195
7	31	41	51	68	89	102	107	118	136	152	182	195
7	18	31	41	68	89	102	107	118	170	194	195	204
31	41	66	68	89	102	107	118	120	174	185	195	201
8	29	31	41	68	69	89	99	102	107	118	152	195
31	36	41	68	89	102	107	118	158	170	194	195	203
7	31	41	66	68	85	89	102	107	118	120	152	195
31	40	41	68	89	102	107	117	118	120	172	184	200
31	36	41	68	89	102	107	112	118	170	194	195	203
7	31	38	41	68	89	102	107	118	140	152	182	195
31	41	68	71	89	96	102	107	114	118	170	194	195
19	31	41	68	71	85	89	102	107	118	170	194	195
31	36	40	48	68	76	89	102	117	118	184	190	195
24	29	31	41	66	68	89	102	107	118	170	195	203
31	41	66	68	89	97	102	107	116	118	120	195	201
29	31	41	66	68	89	102	107	116	118	170	195	203
31	36	41	66	68	72	76	89	102	107	118	170	195
22	31	41	66	68	89	102	104	107	118	120	158	195
7	31	38	41	68	71	89	102	107	118	152	182	195
29	31	41	66	68	89	102	104	107	118	140	170	183
31	40	41	57	66	68	89	102	107	118	120	170	172
7	25	31	40	41	46	97	102	107	116	118	174	194
29	31	41	66	68	89	102	103	107	118	170	183	190
7	31	40	41	68	89	102	107	117	118	120	126	172
5	7	24	31	41	68	89	102	107	118	152	182	195
31	36	40	48	68	89	101	102	117	118	183	184	195
8	29	31	41	66	68	76	89	102	107	118	170	183
28	31	41	60	68	89	97	102	107	116	118	170	196
8	29	31	41	68	78	89	102	107	118	152	195	203
31	40	68	84	89	102	117	118	174	180	183	184	195
31	40	89	102	107	116	117	118	149	170	176	183	203
29	31	41	57	66	68	89	102	107	111	118	170	183
7	31	41	68	81	89	102	107	118	152	182	195	203
8	29	31	41	66	68	89	102	107	118	138	170	183
7	25	29	31	41	68	89	107	118	152	158	170	195
29	31	41	66	68	89	101	102	107	116	118	170	183
31	36	41	66	68	89	102	107	114	118	170	175	195
29	31	40	41	66	68	77	89	102	107	118	120	170
22	31	41	68	89	102	107	111	118	170	183	194	195
7	22	31	41	66	68	89	99	102	107	118	120	195
26	31	41	42	66	68	89	102	107	116	118	120	195
26	31	41	68	89	107	116	117	118	170	174	182	193
26	31	36	41	68	89	102	107	118	170	183	194	195
0	18	26	31	40	41	68	77	89	107	116	118	170
31	41	68	84	89	102	107	117	118	120	170	194	195
25	31	40	41	68	89	102	107	118	170	183	194	195
31	41	68	89	102	107	117	118	170	185	194	195	197
31	40	45	68	76	89	102	117	118	176	183	184	195
7	29	31	40	41	102	107	116	118	120	152	174	194
31	40	41	68	89	102	107	109	117	118	158	172	201
8	11	29	31	41	68	89	102	107	118	133	152	195
29	31	41	66	68	89	102	107	114	118	167	170	183
7	12	31	41	68	75	89	102	107	118	152	182	195
31	40	41	68	72	77	89	102	107	117	118	158	172
31	41	68	89	102	107	118	120	143	156	170	194	195
31	36	41	66	68	89	102	107	109	118	170	195	197
31	41	68	76	89	96	102	107	118	170	174	194	195
22	31	40	41	68	89	102	107	118	170	183	194	195
7	22	31	41	66	68	89	102	107	109	118	120	195
31	40	41	45	68	76	89	97	102	107	116	118	170
29	31	40	41	66	68	71	89	102	107	118	120	170
31	36	40	48	68	89	102	117	118	184	190	193	195
0	26	31	40	41	68	72	89	107	116	118	170	197
26	31	41	68	89	104	107	116	117	118	170	174	182
7	31	38	41	51	68	89	102	107	118	152	182	195
31	41	67	68	89	102	107	114	118	170	185	194	195
7	31	41	68	89	102	107	111	117	118	152	182	195
31	40	41	71	89	107	116	117	118	158	170	195	201
31	41	68	71	77	89	102	107	118	120	152	182	195
6	22	31	40	83	85	89	107	116	118	170	182	195
8	29	31	41	68	89	102	107	118	125	152	195	197
31	41	67	68	89	102	107	118	170	181	194	195	197
7	31	41	68	89	102	107	115	118	149	152	182	195
17	29	31	41	66	68	89	102	107	114	118	170	195
26	31	40	41	83	89	97	102	107	116	118	170	182
31	40	41	68	89	97	102	107	116	118	170	188	193
7	31	41	68	89	102	104	107	118	149	152	182	195
31	40	68	89	102	117	118	143	174	182	183	184	195
7	31	41	68	89	99	102	107	118	149	152	182	195
8	29	31	41	68	89	102	107	118	152	175	191	195
7	31	40	41	68	89	102	107	117	118	120	172	202
31	39	40	41	68	77	89	102	107	117	118	158	172
7	25	41	89	107	118	152	158	170	183	184	190	195
29	31	41	66	68	89	102	107	118	125	170	183	199
31	41	68	89	102	107	114	117	118	170	181	194	195
31	41	66	68	76	89	102	107	118	120	152	158	195
31	41	68	84	89	102	107	118	120	164	170	194	195
31	41	66	68	89	97	102	107	116	118	120	177	195
7	22	29	31	41	66	68	89	102	107	118	120	195
31	41	66	68	75	89	97	102	107	118	120	176	195
17	31	36	40	68	89	101	102	117	118	184	190	195
31	36	41	66	68	76	89	102	104	107	118	170	195
7	31	40	41	102	107	116	118	120	152	174	194	197
12	18	31	40	41	68	89	102	107	116	118	170	194
31	41	66	68	71	89	102	107	118	120	152	182	195
25	31	36	40	48	68	75	89	102	117	118	184	195
7	19	31	40	41	75	97	102	107	116	118	174	194
31	41	68	76	85	89	97	102	107	118	170	194	195
24	31	36	41	66	68	89	102	107	118	170	193	195
31	41	68	89	102	107	108	118	140	170	183	194	195
7	22	24	31	40	61	107	116	117	118	174	176	183
7	29	31	41	68	76	89	107	118	152	158	170	195
7	41	89	107	118	152	158	167	170	183	184	195	197
31	41	68	89	101	102	107	117	118	137	170	194	195
24	31	41	68	76	89	102	107	118	136	170	194	195
31	41	67	68	71	89	102	107	118	170	194	195	203
31	41	68	76	89	102	107	118	120	170	181	194	195
31	41	66	68	89	102	107	116	118	120	185	195	196
31	36	40	101	102	107	116	118	152	174	180	195	196
31	41	66	68	89	102	107	118	120	152	180	195	201
0	26	31	40	41	68	89	107	116	118	130	170	174
7	31	41	51	68	89	102	107	118	152	176	182	195
31	36	41	61	66	68	89	102	107	118	170	195	197
29	31	41	66	68	77	89	102	107	118	170	183	202
31	41	61	68	89	102	107	118	120	140	170	194	195
7	31	41	68	89	102	107	118	140	152	158	182	195
7	29	31	41	66	68	89	102	107	118	170	193	195
7	12	31	41	68	71	89	102	107	118	152	182	195
7	12	31	40	41	68	89	102	107	118	152	182	195
7	12	31	39	41	68	89	102	107	118	152	182	195
7	12	30	31	41	68	89	102	107	118	152	182	195
7	12	21	31	41	68	89	102	107	118	152	182	195
7	8	12	31	41	68	89	102	107	118	152	182	195
7	31	41	54	68	89	102	107	118	136	152	182	195
31	41	66	68	89	97	102	107	118	120	154	176	195
21	31	41	68	89	102	107	118	120	152	180	182	195
7	31	41	68	72	89	102	107	118	170	175	194	195
31	41	66	68	89	97	102	107	118	120	138	176	195
29	30	31	41	66	68	89	102	107	118	122	170	183
29	31	41	66	68	89	102	107	118	156	170	181	183
31	41	67	68	84	89	102	107	118	170	194	195	197
31	36	41	68	89	102	107	118	170	174	194	195	203
6	31	36	41	66	68	89	102	107	118	170	183	195
31	40	76	83	89	107	116	118	152	170	180	182	195
31	40	67	68	89	102	117	118	150	176	183	184	195
7	35	41	89	107	118	151	152	158	170	183	184	195
31	41	54	66	68	89	97	102	107	118	120	176	195
